 Episode    Step   Epsilon     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
      10    4563     0.718       -456.000        456.300          0.296        -42.519         12.562 2025-12-02T14:29:49
      20    7797     0.612       -389.250        389.850          0.460        -61.115          9.129 2025-12-02T14:29:58
      30   10704     0.531       -356.100        356.800          0.649        -70.428          8.147 2025-12-02T14:30:06
      40   12867     0.478       -320.900        321.675          0.852        -75.966          6.105 2025-12-02T14:30:12
      50   14459     0.442       -288.360        289.180          1.055        -79.580          4.456 2025-12-02T14:30:17
      60   16278     0.404       -270.450        271.300          1.273        -82.063          5.172 2025-12-02T14:30:22
      70   17699     0.377       -251.971        252.843          1.467        -83.780          3.984 2025-12-02T14:30:26
      80   19134     0.352       -238.288        239.175          1.638        -84.913          4.037 2025-12-02T14:30:30
      90   20377     0.331       -225.511        226.411          1.797        -85.586          3.483 2025-12-02T14:30:33
     100   21566     0.313       -214.750        215.660          1.935        -85.844          3.369 2025-12-02T14:30:37
     110   22715     0.296       -180.540        181.520          2.227        -90.073          3.222 2025-12-02T14:30:40
     120   23879     0.280       -159.830        160.820          2.469        -90.107          3.255 2025-12-02T14:30:43
     130   25012     0.265       -142.080        143.080          2.654        -88.605          3.157 2025-12-02T14:30:46
     140   26226     0.250       -132.590        133.590          2.769        -85.983          3.388 2025-12-02T14:30:50
     150   27299     0.237       -127.400        128.400          2.805        -82.223          3.065 2025-12-02T14:30:53
     160   28390     0.225       -120.120        121.120          2.759        -77.713          3.056 2025-12-02T14:30:56
     170   29466     0.214       -116.670        117.670          2.664        -72.738          3.014 2025-12-02T14:30:59
     180   30392     0.205       -111.580        112.580          2.534        -67.655          2.585 2025-12-02T14:31:01
     190   31466     0.194       -109.890        110.890          2.373        -62.665          3.086 2025-12-02T14:31:05
     200   32524     0.185       -108.580        109.580          2.202        -57.909          2.985 2025-12-02T14:31:08
     210   33788     0.174       -109.730        110.730          2.030        -53.437          3.587 2025-12-02T14:31:11
     220   34771     0.166       -107.920        108.920          1.883        -49.489          2.792 2025-12-02T14:31:14
     230   35761     0.159       -106.490        107.490          1.763        -46.243          2.764 2025-12-02T14:31:17
     240   36723     0.152       -103.970        104.970          1.677        -43.856          2.678 2025-12-02T14:31:19
     250   37716     0.145       -103.170        104.170          1.632        -42.448          2.797 2025-12-02T14:31:22
     260   38742     0.138       -102.520        103.520          1.615        -41.662          2.870 2025-12-02T14:31:25
     270   39637     0.133       -100.710        101.710          1.620        -41.330          2.539 2025-12-02T14:31:28
