         Reward           Loss         Length
       -500.000          1.258            500
       -500.000          0.086            500
       -500.000          0.029            500
       -500.000          0.023            500
       -500.000          0.042            500
       -467.000          0.047            468
       -306.000          0.207            307
       -287.000          0.365            288
       -500.000          0.461            500
       -500.000          0.443            500
       -500.000          0.494            500
       -312.000          0.476            313
       -435.000          0.516            436
       -445.000          0.543            446
       -213.000          0.576            214
       -250.000          0.650            251
       -270.000          0.695            271
       -232.000          0.753            233
       -244.000          0.726            245
       -324.000          0.815            325
       -409.000          0.857            410
       -364.000          0.897            365
       -209.000          0.928            210
       -196.000          0.960            197
       -189.000          1.056            190
       -361.000          1.035            362
       -225.000          1.099            226
       -500.000          1.106            500
       -232.000          1.082            233
       -213.000          1.254            214
       -245.000          1.274            246
       -191.000          1.181            192
       -172.000          1.282            173
       -340.000          1.391            341
       -174.000          1.534            175
       -129.000          1.497            130
       -255.000          1.500            256
       -191.000          1.613            192
       -268.000          1.670            269
       -188.000          1.638            189
       -146.000          1.854            147
       -111.000          1.555            112
       -188.000          1.693            189
       -155.000          1.714            156
       -164.000          1.725            165
       -191.000          1.822            192
       -118.000          2.107            119
       -174.000          1.995            175
       -157.000          2.051            158
       -178.000          2.174            179
       -183.000          2.108            184
       -209.000          2.128            210
       -143.000          2.351            144
       -198.000          2.379            199
       -161.000          2.368            162
       -148.000          2.490            149
       -225.000          2.395            226
       -190.000          2.340            191
       -219.000          2.516            220
       -133.000          2.567            134
       -139.000          2.746            140
       -177.000          2.645            178
       -150.000          2.457            151
       -152.000          2.671            153
       -118.000          2.711            119
       -137.000          2.552            138
       -142.000          2.617            143
       -122.000          2.451            123
       -135.000          2.620            136
       -139.000          2.800            140
       -119.000          2.646            120
       -140.000          2.609            141
       -130.000          2.637            131
       -157.000          2.866            158
       -170.000          2.838            171
       -214.000          2.961            215
       -135.000          3.048            136
       -110.000          2.749            111
       -121.000          2.968            122
       -129.000          3.033            130
       -104.000          2.926            105
       -106.000          3.118            107
       -122.000          3.130            123
       -133.000          2.924            134
       -136.000          3.016            137
       -117.000          2.917            118
       -111.000          3.206            112
       -160.000          3.107            161
       -125.000          3.075            126
       -119.000          3.273            120
       -132.000          3.214            133
       -123.000          3.297            124
       -180.000          3.166            181
       -101.000          3.127            102
        -86.000          3.079             87
       -113.000          3.048            114
       -109.000          3.125            110
       -113.000          3.186            114
       -118.000          3.467            119
       -104.000          3.056            105
        -83.000          3.188             84
       -123.000          3.210            124
       -148.000          3.400            149
       -131.000          3.019            132
       -102.000          3.220            103
       -107.000          3.274            108
        -96.000          3.286             97
        -79.000          3.103             80
       -128.000          3.107            129
       -142.000          3.356            143
       -119.000          3.113            120
        -90.000          3.371             91
       -112.000          3.085            113
       -139.000          3.111            140
       -119.000          2.849            120
       -133.000          3.020            134
        -99.000          3.010            100
        -97.000          3.084             98
       -118.000          2.983            119
       -128.000          2.794            129
        -97.000          2.978             98
        -93.000          2.881             94
       -131.000          2.966            132
       -142.000          2.861            143
        -94.000          2.995             95
       -119.000          2.796            120
       -110.000          2.926            111
       -108.000          2.954            109
       -109.000          2.736            110
       -120.000          2.750            121
       -114.000          2.710            115
       -103.000          2.688            104
       -120.000          2.700            121
        -90.000          2.694             91
       -125.000          2.632            126
       -129.000          2.678            130
       -136.000          2.503            137
        -87.000          2.580             88
        -96.000          2.449             97
       -204.000          2.404            205
       -127.000          2.357            128
        -91.000          2.363             92
       -112.000          2.284            113
        -99.000          2.305            100
       -124.000          2.291            125
        -92.000          2.224             93
       -111.000          2.157            112
       -105.000          2.126            106
        -86.000          2.063             87
       -116.000          2.101            117
       -106.000          1.983            107
       -121.000          1.985            122
       -107.000          1.953            108
       -103.000          2.001            104
        -80.000          1.907             81
       -106.000          1.935            107
       -118.000          1.892            119
       -146.000          1.835            147
        -97.000          1.812             98
        -97.000          1.761             98
       -140.000          1.719            141
       -111.000          1.770            112
        -82.000          1.701             83
        -87.000          1.678             88
       -134.000          1.691            135
       -103.000          1.658            104
        -93.000          1.694             94
       -108.000          1.624            109
       -117.000          1.634            118
        -91.000          1.640             92
        -85.000          1.540             86
        -88.000          1.591             89
        -82.000          1.537             83
       -106.000          1.551            107
        -98.000          1.586             99
        -79.000          1.532             80
       -117.000          1.488            118
        -82.000          1.506             83
        -87.000          1.506             88
        -92.000          1.526             93
       -115.000          1.468            116
       -115.000          1.498            116
        -93.000          1.466             94
       -121.000          1.496            122
       -109.000          1.463            110
        -90.000          1.475             91
       -112.000          1.411            113
       -103.000          1.432            104
       -119.000          1.435            120
        -87.000          1.458             88
       -146.000          1.463            147
       -114.000          1.466            115
        -79.000          1.451             80
       -109.000          1.486            110
       -100.000          1.475            101
       -117.000          1.491            118
        -74.000          1.433             75
        -92.000          1.453             93
       -129.000          1.423            130
        -88.000          1.477             89
        -96.000          1.476             97
       -103.000          1.408            104
       -108.000          1.433            109
        -94.000          1.400             95
       -421.000          1.459            422
        -97.000          1.575             98
        -74.000          1.511             75
        -82.000          1.534             83
        -97.000          1.562             98
        -82.000          1.593             83
        -92.000          1.578             93
       -100.000          1.566            101
        -80.000          1.555             81
        -73.000          1.546             74
       -107.000          1.620            108
        -77.000          1.581             78
        -96.000          1.556             97
       -108.000          1.588            109
       -132.000          1.557            133
       -108.000          1.608            109
        -90.000          1.685             91
       -114.000          1.630            115
       -106.000          1.702            107
        -90.000          1.636             91
        -97.000          1.689             98
        -80.000          1.657             81
        -82.000          1.667             83
       -104.000          1.717            105
       -117.000          1.687            118
       -100.000          1.740            101
        -82.000          1.733             83
        -86.000          1.665             87
        -78.000          1.801             79
       -120.000          1.758            121
        -78.000          1.793             79
       -111.000          1.715            112
        -95.000          1.709             96
        -97.000          1.691             98
       -106.000          1.809            107
        -99.000          1.798            100
        -77.000          1.826             78
        -88.000          1.774             89
        -84.000          1.872             85
       -109.000          1.739            110
        -89.000          1.743             90
       -138.000          1.809            139
        -89.000          1.731             90
       -104.000          1.757            105
        -98.000          1.740             99
       -107.000          1.770            108
        -98.000          1.756             99
       -112.000          1.704            113
       -117.000          1.739            118
       -135.000          1.737            136
        -92.000          1.728             93
       -106.000          1.725            107
        -97.000          1.740             98
        -74.000          1.743             75
       -100.000          1.723            101
        -85.000          1.728             86
        -68.000          1.729             69
        -77.000          1.644             78
        -81.000          1.728             82
       -100.000          1.710            101
        -79.000          1.711             80
       -118.000          1.710            119
        -81.000          1.726             82
        -96.000          1.745             97
        -88.000          1.833             89
        -97.000          1.759             98
       -123.000          1.700            124
        -91.000          1.774             92
       -123.000          1.742            124
        -82.000          1.740             83
        -69.000          1.758             70
        -78.000          1.781             79
       -135.000          1.795            136
        -81.000          1.787             82
        -92.000          1.762             93
        -82.000          1.769             83
        -83.000          1.804             84
       -111.000          1.664            112
        -72.000          1.708             73
       -101.000          1.714            102
       -116.000          1.722            117
        -84.000          1.705             85
        -77.000          1.749             78
       -137.000          1.822            138
       -105.000          1.821            106
        -62.000          1.747             63
        -98.000          1.699             99
        -92.000          1.725             93
        -93.000          1.787             94
        -86.000          1.732             87
        -93.000          1.720             94
        -61.000          1.686             62
       -121.000          1.744            122
       -144.000          1.723            145
       -176.000          1.725            177
        -93.000          1.651             94
        -75.000          1.701             76
       -104.000          1.685            105
        -89.000          1.659             90
        -92.000          1.697             93
        -74.000          1.686             75
        -98.000          1.640             99
        -95.000          1.646             96
        -96.000          1.620             97
        -94.000          1.663             95
       -105.000          1.608            106
       -152.000          1.519            153
        -79.000          1.520             80
        -75.000          1.560             76
        -83.000          1.553             84
        -70.000          1.606             71
       -103.000          1.504            104
        -88.000          1.543             89
        -68.000          1.524             69
        -78.000          1.575             79
        -77.000          1.506             78
       -112.000          1.542            113
        -77.000          1.600             78
        -86.000          1.543             87
        -86.000          1.515             87
        -77.000          1.470             78
        -87.000          1.454             88
        -84.000          1.503             85
        -92.000          1.451             93
       -141.000          1.471            142
        -70.000          1.424             71
        -65.000          1.526             66
        -90.000          1.498             91
        -86.000          1.439             87
        -92.000          1.469             93
       -197.000          1.471            198
        -79.000          1.500             80
        -68.000          1.503             69
       -110.000          1.514            111
        -98.000          1.477             99
       -126.000          1.542            127
        -89.000          1.504             90
        -82.000          1.479             83
        -99.000          1.456            100
       -112.000          1.516            113
        -97.000          1.467             98
        -90.000          1.444             91
        -71.000          1.474             72
        -87.000          1.509             88
        -97.000          1.503             98
       -107.000          1.520            108
        -75.000          1.457             76
        -91.000          1.513             92
       -108.000          1.523            109
        -88.000          1.521             89
       -109.000          1.488            110
       -115.000          1.537            116
        -84.000          1.511             85
        -87.000          1.549             88
        -74.000          1.480             75
        -73.000          1.535             74
        -81.000          1.517             82
        -91.000          1.528             92
       -107.000          1.530            108
        -74.000          1.608             75
        -74.000          1.554             75
       -110.000          1.584            111
        -85.000          1.584             86
        -92.000          1.522             93
        -76.000          1.516             77
        -89.000          1.535             90
        -74.000          1.534             75
        -79.000          1.549             80
        -68.000          1.625             69
       -103.000          1.506            104
        -74.000          1.508             75
       -105.000          1.520            106
        -74.000          1.558             75
        -73.000          1.547             74
        -89.000          1.485             90
        -79.000          1.481             80
        -77.000          1.501             78
        -98.000          1.517             99
        -89.000          1.546             90
        -98.000          1.504             99
       -115.000          1.517            116
        -85.000          1.524             86
        -78.000          1.449             79
        -95.000          1.497             96
        -81.000          1.490             82
        -69.000          1.470             70
        -81.000          1.474             82
        -74.000          1.477             75
        -76.000          1.512             77
       -144.000          1.512            145
        -94.000          1.525             95
        -92.000          1.561             93
        -73.000          1.482             74
       -119.000          1.494            120
        -98.000          1.498             99
        -95.000          1.487             96
       -102.000          1.463            103
       -101.000          1.514            102
        -91.000          1.499             92
        -85.000          1.484             86
        -75.000          1.497             76
       -237.000          1.509            238
        -89.000          1.504             90
       -105.000          1.516            106
        -83.000          1.520             84
        -71.000          1.485             72
        -86.000          1.449             87
        -76.000          1.504             77
       -110.000          1.441            111
        -83.000          1.496             84
       -122.000          1.540            123
        -86.000          1.528             87
       -102.000          1.539            103
        -68.000          1.475             69
       -123.000          1.518            124
        -89.000          1.517             90
        -81.000          1.543             82
        -91.000          1.546             92
        -97.000          1.502             98
       -116.000          1.508            117
        -89.000          1.499             90
        -77.000          1.542             78
        -74.000          1.511             75
        -91.000          1.534             92
        -93.000          1.493             94
        -82.000          1.443             83
        -70.000          1.491             71
        -75.000          1.409             76
        -92.000          1.471             93
        -90.000          1.413             91
        -77.000          1.468             78
        -75.000          1.440             76
        -84.000          1.449             85
        -91.000          1.415             92
        -88.000          1.427             89
        -87.000          1.438             88
        -75.000          1.435             76
        -76.000          1.380             77
       -115.000          1.414            116
        -70.000          1.360             71
        -83.000          1.415             84
        -94.000          1.409             95
        -82.000          1.366             83
        -62.000          1.368             63
        -98.000          1.381             99
        -69.000          1.347             70
        -95.000          1.362             96
        -94.000          1.333             95
        -73.000          1.352             74
        -71.000          1.356             72
        -74.000          1.289             75
        -86.000          1.295             87
        -93.000          1.292             94
       -100.000          1.308            101
        -77.000          1.276             78
        -88.000          1.284             89
        -90.000          1.242             91
        -86.000          1.248             87
        -89.000          1.241             90
        -73.000          1.222             74
        -76.000          1.301             77
        -97.000          1.254             98
        -99.000          1.220            100
        -82.000          1.221             83
       -173.000          1.270            174
        -76.000          1.207             77
        -74.000          1.270             75
       -184.000          1.243            185
        -92.000          1.266             93
       -102.000          1.286            103
        -97.000          1.264             98
        -76.000          1.280             77
        -81.000          1.241             82
        -79.000          1.258             80
        -92.000          1.319             93
        -75.000          1.255             76
        -89.000          1.253             90
        -93.000          1.257             94
        -84.000          1.197             85
        -74.000          1.296             75
        -74.000          1.258             75
        -88.000          1.257             89
        -93.000          1.286             94
       -109.000          1.259            110
        -86.000          1.228             87
        -70.000          1.217             71
        -80.000          1.231             81
        -80.000          1.241             81
       -107.000          1.228            108
        -73.000          1.261             74
        -79.000          1.233             80
        -79.000          1.261             80
        -81.000          1.212             82
