 Episode    Step   Epsilon     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
      10     232     0.821         23.200         23.200          2.084          0.282          0.289 2025-12-02T11:15:42
      20     615     0.706         30.750         30.750          1.481          4.311          1.124 2025-12-02T11:15:43
      30    1105     0.582         36.833         36.833          1.576          8.210          1.378 2025-12-02T11:15:44
      40    1899     0.427         47.475         47.475          1.991         12.744          2.214 2025-12-02T11:15:47
      50    3237     0.254         64.740         64.740          2.374         18.055          3.787 2025-12-02T11:15:50
      60    5053     0.128         84.217         84.217          2.566         23.006          4.988 2025-12-02T11:15:55
      70    7560     0.053        108.000        108.000          2.649         27.827          6.851 2025-12-02T11:16:02
      80   10698     0.022        133.725        133.725          2.605         32.243          8.826 2025-12-02T11:16:11
      90   13950     0.013        155.000        155.000          2.385         36.022          9.141 2025-12-02T11:16:20
     100   18323     0.011        183.230        183.230          2.201         39.847         12.420 2025-12-02T11:16:33
     110   23041     0.010        228.090        228.090          2.056         48.260         13.400 2025-12-02T11:16:46
     120   28041     0.010        274.260        274.260          1.997         56.813         14.273 2025-12-02T11:17:00
     130   33041     0.010        319.360        319.360          1.831         64.957         14.122 2025-12-02T11:17:14
     140   38041     0.010        361.420        361.420          1.510         72.276         14.144 2025-12-02T11:17:29
     150   43041     0.010        398.040        398.040          1.120         78.341         13.910 2025-12-02T11:17:42
     160   48041     0.010        429.880        429.880          0.768         83.567         14.061 2025-12-02T11:17:57
     170   53041     0.010        454.810        454.810          0.453         87.894         14.047 2025-12-02T11:18:11
     180   58041     0.010        473.430        473.430          0.224         91.580         14.121 2025-12-02T11:18:25
     190   63041     0.010        490.910        490.910          0.162         94.958         14.047 2025-12-02T11:18:39
     200   68041     0.010        497.180        497.180          0.108         97.532         14.167 2025-12-02T11:18:53
     210   73041     0.010        500.000        500.000          0.044         99.093         14.237 2025-12-02T11:19:07
     220   78041     0.010        500.000        500.000          0.015         99.709         14.012 2025-12-02T11:19:21
     230   83041     0.010        500.000        500.000          0.005         99.967         14.160 2025-12-02T11:19:35
     240   88041     0.010        500.000        500.000          0.002        100.016         14.063 2025-12-02T11:19:49
     250   93041     0.010        500.000        500.000          0.002        100.023         14.129 2025-12-02T11:20:04
     260   98041     0.010        500.000        500.000          0.002        100.024         14.596 2025-12-02T11:20:18
     270  103041     0.010        500.000        500.000          0.002        100.024         14.339 2025-12-02T11:20:32
     280  108041     0.010        500.000        500.000          0.002        100.024         14.472 2025-12-02T11:20:47
     290  113041     0.010        500.000        500.000          0.002        100.023         14.376 2025-12-02T11:21:01
     300  118041     0.010        500.000        500.000          0.002        100.023         14.378 2025-12-02T11:21:16
     310  123041     0.010        500.000        500.000          0.001        100.023         14.461 2025-12-02T11:21:30
     320  128041     0.010        500.000        500.000          0.001        100.021         14.328 2025-12-02T11:21:44
     330  133041     0.010        500.000        500.000          0.001        100.020         14.321 2025-12-02T11:21:59
     340  138041     0.010        500.000        500.000          0.001        100.019         14.393 2025-12-02T11:22:13
     350  143041     0.010        500.000        500.000          0.001        100.017         14.370 2025-12-02T11:22:28
     360  148041     0.010        500.000        500.000          0.001        100.016         14.241 2025-12-02T11:22:42
     370  153041     0.010        500.000        500.000          0.001        100.014         14.359 2025-12-02T11:22:56
     380  158041     0.010        500.000        500.000          0.001        100.013         14.373 2025-12-02T11:23:11
     390  163041     0.010        500.000        500.000          0.001        100.012         14.314 2025-12-02T11:23:25
     400  168041     0.010        500.000        500.000          0.000        100.011         14.360 2025-12-02T11:23:39
     410  173041     0.010        500.000        500.000          0.000        100.010         14.318 2025-12-02T11:23:54
     420  178041     0.010        500.000        500.000          0.000        100.010         14.338 2025-12-02T11:24:08
     430  183041     0.010        500.000        500.000          0.000        100.010         14.150 2025-12-02T11:24:22
     440  188041     0.010        500.000        500.000          0.000        100.010         14.355 2025-12-02T11:24:36
     450  193041     0.010        500.000        500.000          0.000        100.010         14.296 2025-12-02T11:24:51
     460  198041     0.010        500.000        500.000          0.000        100.011         14.251 2025-12-02T11:25:05
     470  203041     0.010        500.000        500.000          0.000        100.011         14.380 2025-12-02T11:25:19
     480  208041     0.010        500.000        500.000          0.000        100.012         14.147 2025-12-02T11:25:33
     490  213041     0.010        500.000        500.000          0.000        100.013         14.254 2025-12-02T11:25:48
     500  218041     0.010        500.000        500.000          0.000        100.015         14.274 2025-12-02T11:26:02
     510  223041     0.010        500.000        500.000          0.000        100.017         14.473 2025-12-02T11:26:16
     520  228041     0.010        500.000        500.000          0.000        100.019         14.466 2025-12-02T11:26:31
     530  233041     0.010        500.000        500.000          0.000        100.021         14.238 2025-12-02T11:26:45
     540  238041     0.010        500.000        500.000          0.000        100.025         14.212 2025-12-02T11:26:59
     550  243041     0.010        500.000        500.000          0.000        100.032         14.264 2025-12-02T11:27:14
     560  248041     0.010        500.000        500.000          0.000        100.036         14.375 2025-12-02T11:27:28
     570  253041     0.010        500.000        500.000          0.000        100.040         14.356 2025-12-02T11:27:42
     580  258041     0.010        500.000        500.000          0.000        100.045         14.346 2025-12-02T11:27:57
     590  263041     0.010        500.000        500.000          0.001        100.048         14.147 2025-12-02T11:28:11
     600  268041     0.010        500.000        500.000          0.001        100.052         14.362 2025-12-02T11:28:25
