         Reward           Loss         Length
       -500.000          0.397            500
       -500.000          0.017            500
       -500.000          0.006            500
       -500.000          0.005            500
       -500.000          0.006            500
       -500.000          0.010            500
       -272.000          0.033            273
       -500.000          0.093            500
       -342.000          0.068            343
       -500.000          0.112            500
       -349.000          0.119            350
       -303.000          0.141            304
       -191.000          0.182            192
       -295.000          0.182            296
       -265.000          0.241            266
       -194.000          0.287            195
       -327.000          0.257            328
       -297.000          0.293            298
       -187.000          0.311            188
       -220.000          0.344            221
       -189.000          0.326            190
       -344.000          0.331            345
       -326.000          0.382            327
       -297.000          0.384            298
       -192.000          0.381            193
       -241.000          0.428            242
       -215.000          0.465            216
       -238.000          0.475            239
       -186.000          0.475            187
       -173.000          0.522            174
       -171.000          0.508            172
       -181.000          0.525            182
       -241.000          0.552            242
       -262.000          0.593            263
       -145.000          0.661            146
       -203.000          0.631            204
       -160.000          0.675            161
       -183.000          0.681            184
       -166.000          0.685            167
       -151.000          0.770            152
       -176.000          0.732            177
       -267.000          0.780            268
       -118.000          0.877            119
       -180.000          0.788            181
       -211.000          0.919            212
       -107.000          0.921            108
       -214.000          0.884            215
       -135.000          0.921            136
       -131.000          0.857            132
       -199.000          0.964            200
       -157.000          0.996            158
       -141.000          1.049            142
       -121.000          1.014            122
       -112.000          1.092            113
       -141.000          1.087            142
       -214.000          1.065            215
       -117.000          1.189            118
       -142.000          1.167            143
       -129.000          1.169            130
       -124.000          1.126            125
       -125.000          1.175            126
       -136.000          1.366            137
       -154.000          1.194            155
       -171.000          1.303            172
       -145.000          1.314            146
       -161.000          1.211            162
       -131.000          1.274            132
       -173.000          1.259            174
       -109.000          1.340            110
       -162.000          1.343            163
       -153.000          1.455            154
       -115.000          1.259            116
       -120.000          1.434            121
       -102.000          1.410            103
       -106.000          1.240            107
       -153.000          1.274            154
       -164.000          1.476            165
       -117.000          1.466            118
       -121.000          1.547            122
       -127.000          1.322            128
       -147.000          1.530            148
       -446.000          1.510            447
       -135.000          1.435            136
       -129.000          1.652            130
       -153.000          1.473            154
       -124.000          1.477            125
       -143.000          1.450            144
       -156.000          1.479            157
       -119.000          1.562            120
       -142.000          1.496            143
        -97.000          1.433             98
       -101.000          1.544            102
       -125.000          1.739            126
       -103.000          1.594            104
       -127.000          1.702            128
       -101.000          1.609            102
       -136.000          1.645            137
       -148.000          1.656            149
       -125.000          1.520            126
       -124.000          1.595            125
        -94.000          1.451             95
       -110.000          1.656            111
       -176.000          1.587            177
       -146.000          1.653            147
       -134.000          1.673            135
       -180.000          1.621            181
       -139.000          1.640            140
       -110.000          1.558            111
       -100.000          1.487            101
        -81.000          1.611             82
        -90.000          1.604             91
       -136.000          1.625            137
       -138.000          1.696            139
       -131.000          1.486            132
       -104.000          1.704            105
       -156.000          1.645            157
       -125.000          1.698            126
       -133.000          1.616            134
       -112.000          1.573            113
        -98.000          1.583             99
        -83.000          1.586             84
       -130.000          1.659            131
        -90.000          1.719             91
       -116.000          1.634            117
       -107.000          1.659            108
        -96.000          1.573             97
       -115.000          1.668            116
       -164.000          1.663            165
        -95.000          1.683             96
       -121.000          1.787            122
       -102.000          1.630            103
        -88.000          1.618             89
       -120.000          1.602            121
       -110.000          1.600            111
       -118.000          1.678            119
        -89.000          1.649             90
        -89.000          1.710             90
       -103.000          1.736            104
       -143.000          1.676            144
       -109.000          1.644            110
       -172.000          1.609            173
        -91.000          1.650             92
        -92.000          1.622             93
       -113.000          1.561            114
        -91.000          1.682             92
       -132.000          1.620            133
       -234.000          1.659            235
       -374.000          1.690            375
       -105.000          1.666            106
        -95.000          1.767             96
        -86.000          1.653             87
       -129.000          1.660            130
        -99.000          1.704            100
        -91.000          1.640             92
       -104.000          1.680            105
        -92.000          1.714             93
        -83.000          1.599             84
       -124.000          1.657            125
       -111.000          1.652            112
       -111.000          1.611            112
        -97.000          1.632             98
        -89.000          1.616             90
        -99.000          1.573            100
       -154.000          1.550            155
       -125.000          1.498            126
        -98.000          1.519             99
        -97.000          1.532             98
       -118.000          1.500            119
        -92.000          1.513             93
        -81.000          1.474             82
       -159.000          1.466            160
       -104.000          1.452            105
        -91.000          1.481             92
        -96.000          1.447             97
        -94.000          1.414             95
        -83.000          1.470             84
        -77.000          1.436             78
       -214.000          1.435            215
        -84.000          1.526             85
        -87.000          1.438             88
        -91.000          1.450             92
        -95.000          1.435             96
       -102.000          1.431            103
        -99.000          1.456            100
       -129.000          1.454            130
        -86.000          1.383             87
       -129.000          1.424            130
       -109.000          1.404            110
        -92.000          1.384             93
       -120.000          1.417            121
       -121.000          1.367            122
       -110.000          1.396            111
        -68.000          1.400             69
       -127.000          1.267            128
       -102.000          1.333            103
        -92.000          1.297             93
        -94.000          1.318             95
        -82.000          1.252             83
        -96.000          1.293             97
       -109.000          1.269            110
        -92.000          1.267             93
        -88.000          1.258             89
       -105.000          1.279            106
        -75.000          1.260             76
        -91.000          1.241             92
        -79.000          1.196             80
        -84.000          1.232             85
        -93.000          1.233             94
        -94.000          1.235             95
       -115.000          1.212            116
        -82.000          1.192             83
        -77.000          1.181             78
        -76.000          1.185             77
        -98.000          1.178             99
        -89.000          1.153             90
        -89.000          1.157             90
        -82.000          1.165             83
        -90.000          1.197             91
       -141.000          1.145            142
       -119.000          1.166            120
       -123.000          1.177            124
        -76.000          1.165             77
        -84.000          1.165             85
        -87.000          1.117             88
       -105.000          1.126            106
        -87.000          1.184             88
       -111.000          1.092            112
        -85.000          1.122             86
       -110.000          1.129            111
        -84.000          1.129             85
        -84.000          1.114             85
        -93.000          1.118             94
       -114.000          1.134            115
        -87.000          1.122             88
        -94.000          1.125             95
        -93.000          1.165             94
        -81.000          1.119             82
       -105.000          1.124            106
        -83.000          1.128             84
        -89.000          1.064             90
       -100.000          1.112            101
       -105.000          1.061            106
       -104.000          1.074            105
        -84.000          1.050             85
       -116.000          1.107            117
        -90.000          1.089             91
        -77.000          1.062             78
        -92.000          1.099             93
        -86.000          1.080             87
        -76.000          1.052             77
       -125.000          1.046            126
       -110.000          1.069            111
       -107.000          1.048            108
        -83.000          1.096             84
       -104.000          1.043            105
       -197.000          1.040            198
        -86.000          1.077             87
        -82.000          1.039             83
        -94.000          1.053             95
       -117.000          0.995            118
        -99.000          0.991            100
        -77.000          0.987             78
        -85.000          0.970             86
        -68.000          1.060             69
        -82.000          1.005             83
        -92.000          0.978             93
       -127.000          0.962            128
        -90.000          0.985             91
        -74.000          1.000             75
        -95.000          0.977             96
        -80.000          1.006             81
        -95.000          0.992             96
       -108.000          0.985            109
        -94.000          0.937             95
        -79.000          0.942             80
        -92.000          0.979             93
       -116.000          0.946            117
        -92.000          0.985             93
        -93.000          1.000             94
       -105.000          0.942            106
        -87.000          0.946             88
       -101.000          0.904            102
        -80.000          0.924             81
        -96.000          0.920             97
        -78.000          0.887             79
       -108.000          0.887            109
        -76.000          0.915             77
        -93.000          0.884             94
       -158.000          0.851            159
        -81.000          0.861             82
        -87.000          0.861             88
       -102.000          0.841            103
       -102.000          0.850            103
        -70.000          0.867             71
       -235.000          0.860            236
        -98.000          0.879             99
        -82.000          0.867             83
        -76.000          0.845             77
        -92.000          0.839             93
        -69.000          0.796             70
        -62.000          0.842             63
        -90.000          0.818             91
        -92.000          0.858             93
       -100.000          0.805            101
        -83.000          0.775             84
       -146.000          0.785            147
        -99.000          0.828            100
        -95.000          0.787             96
        -82.000          0.770             83
        -85.000          0.804             86
       -106.000          0.835            107
        -93.000          0.806             94
        -97.000          0.799             98
        -82.000          0.797             83
       -119.000          0.752            120
        -85.000          0.756             86
        -97.000          0.798             98
       -115.000          0.786            116
        -90.000          0.807             91
       -125.000          0.775            126
       -109.000          0.822            110
        -82.000          0.794             83
        -92.000          0.801             93
        -80.000          0.803             81
        -82.000          0.792             83
        -86.000          0.796             87
       -108.000          0.773            109
        -90.000          0.787             91
       -243.000          0.788            244
        -78.000          0.828             79
        -89.000          0.822             90
        -94.000          0.823             95
       -118.000          0.808            119
       -120.000          0.852            121
        -82.000          0.811             83
        -70.000          0.819             71
        -69.000          0.796             70
        -88.000          0.812             89
       -109.000          0.852            110
        -69.000          0.860             70
        -91.000          0.817             92
        -94.000          0.818             95
        -92.000          0.835             93
        -89.000          0.883             90
       -123.000          0.810            124
       -121.000          0.849            122
       -282.000          0.859            283
       -119.000          0.893            120
        -70.000          0.914             71
       -125.000          0.910            126
       -120.000          0.877            121
        -73.000          0.885             74
        -74.000          0.882             75
        -79.000          0.887             80
        -75.000          0.882             76
       -105.000          0.897            106
        -77.000          0.907             78
       -100.000          0.888            101
       -170.000          0.886            171
        -77.000          0.922             78
       -145.000          0.929            146
        -63.000          0.928             64
        -83.000          0.916             84
        -86.000          0.928             87
        -93.000          0.930             94
        -81.000          0.964             82
        -69.000          0.930             70
        -90.000          0.899             91
        -93.000          0.939             94
        -77.000          0.952             78
       -112.000          0.945            113
        -77.000          0.896             78
        -70.000          0.925             71
        -64.000          0.983             65
        -63.000          0.934             64
        -86.000          0.972             87
       -107.000          0.984            108
        -82.000          1.035             83
       -111.000          0.955            112
        -76.000          1.024             77
       -109.000          1.003            110
       -110.000          1.039            111
        -96.000          0.984             97
        -82.000          1.042             83
        -94.000          1.072             95
       -103.000          1.010            104
        -95.000          1.045             96
        -85.000          1.045             86
       -100.000          1.016            101
       -108.000          1.034            109
        -88.000          1.039             89
        -93.000          1.058             94
        -70.000          1.031             71
        -78.000          1.083             79
       -103.000          1.060            104
        -76.000          1.053             77
        -83.000          1.077             84
        -77.000          1.070             78
       -129.000          1.083            130
        -98.000          1.108             99
        -75.000          1.087             76
       -108.000          1.122            109
       -105.000          1.078            106
        -62.000          1.096             63
        -78.000          1.048             79
       -106.000          1.133            107
        -94.000          1.087             95
        -93.000          1.110             94
       -105.000          1.091            106
        -85.000          1.100             86
        -82.000          1.113             83
        -91.000          1.055             92
       -124.000          1.112            125
        -75.000          1.098             76
        -76.000          1.089             77
       -116.000          1.098            117
        -74.000          1.126             75
        -87.000          1.077             88
        -74.000          1.152             75
       -109.000          1.087            110
        -86.000          1.119             87
        -96.000          1.054             97
       -102.000          1.139            103
        -63.000          1.121             64
        -69.000          1.117             70
        -91.000          1.070             92
        -78.000          1.084             79
        -64.000          1.110             65
       -115.000          1.117            116
        -94.000          1.141             95
        -62.000          1.101             63
        -96.000          1.115             97
        -92.000          1.051             93
        -80.000          1.089             81
       -109.000          1.070            110
        -70.000          1.110             71
        -82.000          1.118             83
        -78.000          1.102             79
        -86.000          1.116             87
        -75.000          1.089             76
        -95.000          1.103             96
        -98.000          1.100             99
        -87.000          1.078             88
        -76.000          1.082             77
        -63.000          1.096             64
        -62.000          1.090             63
        -63.000          1.084             64
        -75.000          1.051             76
        -84.000          1.078             85
       -101.000          1.130            102
        -63.000          1.037             64
        -68.000          1.103             69
        -83.000          1.110             84
        -94.000          1.086             95
        -81.000          1.070             82
        -86.000          1.053             87
        -71.000          1.077             72
        -87.000          1.065             88
        -96.000          1.005             97
        -96.000          1.055             97
        -96.000          1.006             97
        -73.000          1.042             74
        -82.000          1.030             83
        -91.000          0.995             92
        -86.000          1.013             87
        -75.000          0.958             76
        -88.000          1.019             89
       -104.000          0.968            105
        -97.000          0.952             98
        -70.000          0.987             71
        -81.000          0.977             82
        -95.000          0.963             96
        -82.000          0.927             83
        -69.000          0.941             70
        -87.000          0.909             88
        -85.000          0.904             86
        -84.000          0.907             85
        -84.000          0.880             85
       -101.000          0.855            102
        -82.000          0.824             83
        -77.000          0.836             78
       -100.000          0.830            101
        -79.000          0.881             80
        -92.000          0.819             93
        -89.000          0.816             90
       -108.000          0.809            109
        -76.000          0.813             77
        -86.000          0.825             87
        -92.000          0.788             93
        -79.000          0.819             80
        -84.000          0.806             85
        -85.000          0.820             86
       -138.000          0.766            139
        -75.000          0.750             76
        -95.000          0.755             96
        -83.000          0.727             84
        -94.000          0.709             95
        -62.000          0.726             63
        -96.000          0.721             97
        -95.000          0.754             96
        -93.000          0.709             94
        -86.000          0.713             87
       -102.000          0.729            103
        -90.000          0.737             91
        -70.000          0.675             71
        -93.000          0.691             94
