         Reward           Loss         Length
       -200.000          3.655            200
       -200.000          0.382            200
       -200.000          0.145            200
       -200.000          0.234            200
       -200.000          0.342            200
       -200.000          0.426            200
       -200.000          0.530            200
       -200.000          0.607            200
       -200.000          0.683            200
       -200.000          0.777            200
       -200.000          0.904            200
       -200.000          0.985            200
       -200.000          1.084            200
       -200.000          1.203            200
       -200.000          1.364            200
       -200.000          1.410            200
       -200.000          1.451            200
       -200.000          1.444            200
       -200.000          1.634            200
       -200.000          1.671            200
       -200.000          1.731            200
       -200.000          1.853            200
       -200.000          1.891            200
       -200.000          1.895            200
       -200.000          2.150            200
       -200.000          2.148            200
       -200.000          2.104            200
       -200.000          2.314            200
       -200.000          2.288            200
       -200.000          2.322            200
       -200.000          2.407            200
       -200.000          2.569            200
       -200.000          2.658            200
       -200.000          2.497            200
       -200.000          2.589            200
       -200.000          2.651            200
       -200.000          2.669            200
       -200.000          2.869            200
       -200.000          2.728            200
       -200.000          2.707            200
       -200.000          3.005            200
       -200.000          3.027            200
       -200.000          3.081            200
       -200.000          2.936            200
       -200.000          3.173            200
       -200.000          2.976            200
       -200.000          3.188            200
       -200.000          3.310            200
       -200.000          3.131            200
       -200.000          3.374            200
       -200.000          3.192            200
       -200.000          3.381            200
       -200.000          3.353            200
       -200.000          3.542            200
       -200.000          3.550            200
       -200.000          3.386            200
       -200.000          3.974            200
       -200.000          3.330            200
       -200.000          3.649            200
       -200.000          3.859            200
       -200.000          3.566            200
       -200.000          3.653            200
       -200.000          3.788            200
       -200.000          4.122            200
       -200.000          3.898            200
       -200.000          3.902            200
       -200.000          3.658            200
       -200.000          3.824            200
       -200.000          3.854            200
       -200.000          4.098            200
       -200.000          4.223            200
       -200.000          3.580            200
       -200.000          4.059            200
       -200.000          3.820            200
       -200.000          3.969            200
       -200.000          4.117            200
       -200.000          4.225            200
       -200.000          4.090            200
       -200.000          4.070            200
       -200.000          4.330            200
       -200.000          3.949            200
       -200.000          4.098            200
       -200.000          4.066            200
       -200.000          4.112            200
       -200.000          4.004            200
       -200.000          4.345            200
       -200.000          4.292            200
       -200.000          4.604            200
       -200.000          4.486            200
       -200.000          4.237            200
       -200.000          4.363            200
       -200.000          4.473            200
       -200.000          4.317            200
       -200.000          4.274            200
       -200.000          4.125            200
       -200.000          4.168            200
       -200.000          4.342            200
       -200.000          4.627            200
       -200.000          4.499            200
       -200.000          4.357            200
       -200.000          4.251            200
       -200.000          4.373            200
       -200.000          4.402            200
       -200.000          4.358            200
       -200.000          4.965            200
       -200.000          4.560            200
       -200.000          4.401            200
       -200.000          4.505            200
       -200.000          4.230            200
       -200.000          4.525            200
       -200.000          4.475            200
       -200.000          4.519            200
       -200.000          4.332            200
       -200.000          4.933            200
       -200.000          4.891            200
       -200.000          4.606            200
       -200.000          4.555            200
       -200.000          4.526            200
       -200.000          4.821            200
       -200.000          4.478            200
       -200.000          4.727            200
       -200.000          4.605            200
       -200.000          4.587            200
       -200.000          4.401            200
       -200.000          4.804            200
       -200.000          4.454            200
       -200.000          4.808            200
       -200.000          4.534            200
       -200.000          4.505            200
       -200.000          4.781            200
       -200.000          4.641            200
       -200.000          4.760            200
       -200.000          4.826            200
       -200.000          4.693            200
       -200.000          4.437            200
       -200.000          4.979            200
       -200.000          4.556            200
       -200.000          4.568            200
       -200.000          4.675            200
       -200.000          4.797            200
       -200.000          4.708            200
       -200.000          4.739            200
       -200.000          4.869            200
       -200.000          4.927            200
       -200.000          4.263            200
       -200.000          4.917            200
       -200.000          4.936            200
       -200.000          4.524            200
       -200.000          4.503            200
       -200.000          4.774            200
       -200.000          4.994            200
       -200.000          4.512            200
       -200.000          4.576            200
       -200.000          4.839            200
       -200.000          4.833            200
       -200.000          4.909            200
       -200.000          4.459            200
       -200.000          4.947            200
       -200.000          4.742            200
       -200.000          4.848            200
       -200.000          5.143            200
       -200.000          4.835            200
       -200.000          5.065            200
       -200.000          4.850            200
       -200.000          5.025            200
       -200.000          4.779            200
       -200.000          5.044            200
       -200.000          4.676            200
       -200.000          4.726            200
       -200.000          4.786            200
       -200.000          4.813            200
       -200.000          4.661            200
       -200.000          4.672            200
       -200.000          4.786            200
       -200.000          4.894            200
       -200.000          4.457            200
       -200.000          4.861            200
       -200.000          4.840            200
       -200.000          4.614            200
       -200.000          4.329            200
       -200.000          5.040            200
       -200.000          4.755            200
       -200.000          4.769            200
       -200.000          4.802            200
       -200.000          4.858            200
       -200.000          5.205            200
       -200.000          5.041            200
       -200.000          4.722            200
       -200.000          4.961            200
       -200.000          4.847            200
       -200.000          4.503            200
       -200.000          4.636            200
       -200.000          4.616            200
       -200.000          4.567            200
       -200.000          4.893            200
       -200.000          5.006            200
       -200.000          4.861            200
       -200.000          4.652            200
       -200.000          4.584            200
       -200.000          5.023            200
       -200.000          4.662            200
       -200.000          4.942            200
       -200.000          4.815            200
       -200.000          4.726            200
       -200.000          5.144            200
       -200.000          4.891            200
       -200.000          5.008            200
       -200.000          4.819            200
       -200.000          4.776            200
       -200.000          5.027            200
       -200.000          4.928            200
       -200.000          4.952            200
       -200.000          4.629            200
       -200.000          4.863            200
       -200.000          4.932            200
       -200.000          4.766            200
       -200.000          4.883            200
       -200.000          5.137            200
       -200.000          5.184            200
       -200.000          4.788            200
