         Reward           Loss         Length
       -500.000          1.198            500
       -500.000          0.042            500
       -500.000          0.046            500
       -500.000          0.023            500
       -500.000          0.023            500
       -500.000          0.024            500
       -500.000          0.060            500
       -338.000          0.112            339
       -450.000          0.318            451
       -500.000          0.394            500
       -257.000          0.379            258
       -422.000          0.474            423
       -470.000          0.491            471
       -312.000          0.523            313
       -420.000          0.572            421
       -208.000          0.582            209
       -324.000          0.655            325
       -413.000          0.717            414
       -334.000          0.697            335
       -243.000          0.775            244
       -188.000          0.894            189
       -189.000          0.950            190
       -297.000          0.910            298
       -255.000          0.921            256
       -160.000          0.976            161
       -353.000          1.008            354
       -232.000          1.063            233
       -208.000          1.018            209
       -426.000          1.114            427
       -167.000          1.156            168
       -226.000          1.238            227
       -210.000          1.365            211
       -184.000          1.356            185
       -199.000          1.491            200
       -176.000          1.436            177
       -196.000          1.457            197
       -202.000          1.569            203
       -217.000          1.712            218
       -143.000          1.743            144
       -178.000          1.584            179
       -162.000          1.821            163
       -168.000          1.866            169
       -164.000          1.712            165
       -187.000          1.931            188
       -175.000          1.942            176
       -144.000          1.971            145
       -116.000          2.070            117
       -165.000          2.090            166
       -187.000          2.062            188
       -157.000          2.205            158
       -151.000          2.269            152
       -167.000          2.139            168
       -121.000          2.113            122
       -151.000          2.089            152
       -150.000          2.322            151
       -160.000          2.403            161
       -117.000          2.345            118
       -121.000          2.393            122
       -127.000          2.552            128
       -202.000          2.355            203
       -149.000          2.472            150
       -119.000          2.378            120
       -129.000          2.470            130
       -135.000          2.552            136
       -137.000          2.498            138
       -172.000          2.600            173
       -124.000          2.597            125
        -87.000          2.608             88
       -122.000          2.617            123
       -141.000          2.669            142
       -108.000          2.690            109
       -124.000          2.821            125
       -135.000          2.677            136
       -130.000          2.855            131
       -141.000          2.683            142
       -144.000          2.558            145
        -92.000          2.871             93
        -86.000          2.661             87
       -131.000          2.853            132
       -151.000          2.758            152
        -94.000          2.847             95
       -150.000          2.820            151
       -101.000          2.729            102
       -122.000          2.983            123
        -96.000          3.103             97
       -128.000          2.839            129
       -104.000          2.736            105
       -122.000          2.917            123
       -132.000          2.858            133
       -115.000          3.054            116
        -92.000          2.757             93
        -93.000          2.977             94
       -101.000          2.795            102
       -139.000          2.811            140
       -153.000          2.893            154
       -109.000          2.787            110
        -75.000          2.748             76
       -136.000          2.767            137
       -125.000          2.646            126
       -156.000          2.725            157
       -117.000          2.804            118
       -129.000          2.912            130
       -125.000          2.774            126
       -144.000          2.806            145
        -96.000          2.706             97
       -110.000          2.710            111
       -132.000          2.578            133
       -106.000          2.592            107
       -121.000          2.613            122
        -87.000          2.566             88
       -100.000          2.578            101
       -102.000          2.484            103
       -122.000          2.558            123
        -94.000          2.554             95
       -127.000          2.433            128
        -86.000          2.530             87
        -94.000          2.357             95
        -94.000          2.316             95
       -113.000          2.440            114
       -100.000          2.282            101
       -110.000          2.326            111
        -78.000          2.463             79
       -100.000          2.281            101
        -91.000          2.216             92
       -118.000          2.205            119
       -108.000          2.244            109
        -83.000          2.256             84
        -99.000          2.209            100
       -115.000          2.158            116
       -131.000          2.069            132
       -141.000          2.065            142
       -105.000          1.975            106
       -201.000          1.965            202
       -104.000          1.957            105
       -103.000          1.924            104
        -88.000          1.856             89
       -100.000          1.890            101
        -84.000          1.869             85
        -79.000          1.886             80
        -96.000          1.852             97
        -83.000          1.826             84
        -94.000          1.805             95
       -110.000          1.812            111
       -129.000          1.756            130
        -91.000          1.778             92
       -119.000          1.697            120
