 Episode    Step   Epsilon     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
      10    4790     0.710       -478.800        479.000          0.224        -43.464         13.298 2025-12-02T14:56:22
      20    8203     0.600       -409.550        410.150          0.405        -62.289          9.593 2025-12-02T14:56:32
      30   10688     0.531       -355.533        356.267          0.604        -71.439          7.060 2025-12-02T14:56:39
      40   12629     0.483       -314.925        315.725          0.827        -76.603          5.598 2025-12-02T14:56:45
      50   14264     0.446       -284.440        285.280          1.055        -79.741          5.396 2025-12-02T14:56:50
      60   15741     0.415       -261.483        262.350          1.262        -81.739          4.208 2025-12-02T14:56:54
      70   17066     0.389       -242.914        243.800          1.445        -82.932          3.699 2025-12-02T14:56:58
      80   18318     0.366       -228.075        228.975          1.608        -83.508          3.528 2025-12-02T14:57:02
      90   19492     0.346       -215.667        216.578          1.750        -83.568          3.306 2025-12-02T14:57:05
     100   20681     0.326       -205.890        206.810          1.854        -83.174          3.340 2025-12-02T14:57:08
     110   21858     0.308       -169.680        170.680          2.102        -86.156          3.309 2025-12-02T14:57:12
     120   22900     0.293       -145.970        146.970          2.289        -84.729          2.915 2025-12-02T14:57:14
     130   23943     0.279       -131.550        132.550          2.413        -81.785          2.968 2025-12-02T14:57:17
     140   25054     0.264       -123.250        124.250          2.456        -77.811          3.097 2025-12-02T14:57:21
     150   26079     0.252       -117.150        118.150          2.432        -73.268          2.880 2025-12-02T14:57:23
     160   27115     0.239       -112.740        113.740          2.357        -68.454          2.896 2025-12-02T14:57:26
     170   28108     0.228       -109.420        110.420          2.248        -63.614          2.797 2025-12-02T14:57:29
     180   29098     0.218       -106.800        107.800          2.117        -58.917          2.762 2025-12-02T14:57:32
     190   30071     0.208       -104.790        105.790          1.974        -54.534          2.727 2025-12-02T14:57:35
     200   31052     0.198       -102.710        103.710          1.838        -50.590          2.750 2025-12-02T14:57:37
     210   32110     0.189       -101.520        102.520          1.708        -47.251          2.938 2025-12-02T14:57:40
     220   33169     0.179       -101.690        102.690          1.598        -44.460          2.962 2025-12-02T14:57:43
     230   34136     0.171       -100.930        101.930          1.505        -42.209          2.703 2025-12-02T14:57:46
     240   35065     0.164        -99.110        100.110          1.436        -40.720          2.573 2025-12-02T14:57:49
     250   36058     0.157        -98.790         99.790          1.381        -39.743          2.793 2025-12-02T14:57:51
     260   36990     0.150        -97.750         98.750          1.339        -39.082          2.615 2025-12-02T14:57:54
     270   38001     0.143        -97.930         98.930          1.305        -38.593          2.872 2025-12-02T14:57:57
     280   38849     0.138        -96.510         97.510          1.273        -38.237          2.352 2025-12-02T14:57:59
     290   39771     0.132        -96.000         97.000          1.240        -37.929          2.584 2025-12-02T14:58:02
     300   40986     0.125        -98.340         99.340          1.214        -37.571          3.399 2025-12-02T14:58:05
     310   42148     0.118        -99.380        100.380          1.205        -37.250          3.300 2025-12-02T14:58:08
     320   43070     0.113        -98.010         99.010          1.221        -37.113          2.611 2025-12-02T14:58:11
     330   44039     0.108        -98.030         99.030          1.256        -37.165          2.673 2025-12-02T14:58:14
     340   44977     0.104        -98.120         99.120          1.310        -37.329          2.593 2025-12-02T14:58:16
     350   45887     0.100        -97.290         98.290          1.390        -37.592          2.499 2025-12-02T14:58:19
     360   46875     0.095        -97.850         98.850          1.485        -37.931          2.858 2025-12-02T14:58:22
     370   47825     0.091        -97.240         98.240          1.590        -38.384          2.686 2025-12-02T14:58:24
     380   48804     0.088        -98.550         99.550          1.706        -38.869          2.744 2025-12-02T14:58:27
     390   49743     0.084        -98.720         99.720          1.831        -39.379          2.613 2025-12-02T14:58:30
     400   50659     0.081        -95.730         96.730          1.960        -39.962          2.572 2025-12-02T14:58:32
     410   51527     0.078        -92.790         93.790          2.064        -40.492          2.466 2025-12-02T14:58:35
     420   52409     0.075        -92.390         93.390          2.127        -40.772          2.480 2025-12-02T14:58:37
     430   53276     0.072        -91.370         92.370          2.154        -40.781          2.446 2025-12-02T14:58:40
     440   54115     0.069        -90.380         91.380          2.153        -40.552          2.379 2025-12-02T14:58:42
     450   54957     0.067        -89.700         90.700          2.121        -40.127          2.379 2025-12-02T14:58:44
     460   55905     0.064        -89.300         90.300          2.063        -39.576          2.714 2025-12-02T14:58:47
     470   56768     0.062        -88.430         89.430          1.994        -38.887          2.409 2025-12-02T14:58:50
     480   57727     0.060        -88.230         89.230          1.909        -38.130          2.685 2025-12-02T14:58:52
     490   58658     0.057        -88.150         89.150          1.811        -37.336          2.640 2025-12-02T14:58:55
     500   59565     0.055        -88.060         89.060          1.700        -36.529          2.520 2025-12-02T14:58:57
     510   60505     0.053        -88.780         89.780          1.601        -35.775          2.661 2025-12-02T14:59:00
     520   61310     0.051        -88.010         89.010          1.524        -35.210          2.302 2025-12-02T14:59:02
     530   62189     0.050        -88.130         89.130          1.465        -34.846          2.476 2025-12-02T14:59:05
     540   63285     0.048        -90.700         91.700          1.428        -34.643          3.096 2025-12-02T14:59:08
     550   64182     0.046        -91.250         92.250          1.414        -34.605          2.516 2025-12-02T14:59:10
     560   65127     0.044        -91.220         92.220          1.419        -34.672          2.698 2025-12-02T14:59:13
     570   66066     0.043        -91.980         92.980          1.429        -34.843          2.614 2025-12-02T14:59:16
     580   67012     0.041        -91.850         92.850          1.446        -35.054          2.637 2025-12-02T14:59:18
     590   67865     0.040        -91.070         92.070          1.472        -35.303          2.409 2025-12-02T14:59:21
     600   68684     0.039        -90.190         91.190          1.500        -35.542          2.314 2025-12-02T14:59:23
     610   69644     0.037        -90.390         91.390          1.525        -35.716          2.752 2025-12-02T14:59:26
     620   70601     0.036        -91.910         92.910          1.541        -35.804          2.685 2025-12-02T14:59:29
