         Reward           Loss         Length
       -200.000          3.965            200
       -200.000          0.878            200
       -200.000          0.106            200
       -200.000          0.221            200
       -200.000          0.297            200
       -200.000          0.395            200
       -200.000          0.493            200
       -200.000          0.594            200
       -200.000          0.702            200
       -200.000          0.747            200
       -200.000          0.836            200
       -200.000          0.957            200
       -200.000          1.081            200
       -200.000          1.154            200
       -200.000          1.260            200
       -200.000          1.376            200
       -200.000          1.458            200
       -200.000          1.440            200
       -200.000          1.530            200
       -200.000          1.621            200
       -200.000          1.784            200
       -200.000          1.775            200
       -200.000          1.789            200
       -200.000          1.972            200
       -200.000          2.004            200
       -200.000          2.104            200
       -200.000          2.212            200
       -200.000          2.205            200
       -200.000          2.415            200
       -200.000          2.267            200
       -200.000          2.369            200
       -200.000          2.570            200
       -200.000          2.476            200
       -200.000          2.519            200
       -200.000          2.633            200
       -200.000          2.823            200
       -200.000          2.589            200
       -200.000          2.752            200
       -200.000          2.779            200
       -200.000          3.191            200
       -200.000          3.056            200
       -200.000          2.829            200
       -200.000          3.124            200
       -200.000          3.185            200
       -200.000          3.098            200
       -200.000          2.983            200
       -200.000          3.185            200
       -200.000          3.178            200
       -200.000          3.465            200
       -200.000          3.313            200
       -200.000          3.485            200
       -200.000          3.277            200
       -200.000          3.568            200
       -200.000          3.363            200
       -200.000          3.302            200
       -200.000          3.628            200
       -200.000          3.712            200
       -200.000          3.591            200
       -200.000          3.555            200
       -200.000          3.918            200
       -200.000          3.569            200
       -200.000          3.980            200
       -200.000          3.602            200
       -200.000          3.983            200
       -200.000          3.907            200
       -200.000          4.004            200
       -200.000          3.993            200
       -200.000          3.813            200
       -200.000          3.864            200
       -200.000          3.785            200
       -200.000          3.689            200
       -200.000          4.326            200
       -200.000          3.946            200
       -200.000          4.211            200
       -200.000          3.879            200
       -200.000          4.196            200
       -200.000          4.115            200
       -200.000          4.093            200
       -200.000          4.152            200
       -200.000          4.241            200
       -200.000          4.189            200
       -200.000          4.008            200
       -200.000          4.326            200
       -200.000          4.140            200
       -200.000          4.233            200
       -200.000          3.978            200
       -200.000          4.230            200
       -200.000          4.200            200
       -200.000          4.127            200
       -200.000          4.301            200
       -200.000          4.558            200
       -200.000          4.621            200
       -200.000          4.391            200
       -200.000          4.448            200
       -200.000          4.697            200
       -200.000          4.537            200
       -200.000          4.046            200
       -200.000          4.208            200
       -200.000          4.566            200
       -200.000          4.460            200
       -200.000          4.789            200
       -200.000          4.620            200
       -200.000          4.317            200
       -200.000          4.620            200
       -200.000          4.601            200
       -200.000          4.465            200
       -200.000          4.423            200
       -200.000          4.559            200
       -200.000          4.632            200
       -200.000          4.298            200
       -200.000          4.615            200
       -200.000          4.737            200
       -200.000          4.581            200
       -200.000          4.846            200
       -200.000          4.461            200
       -200.000          4.481            200
       -200.000          4.776            200
       -200.000          4.237            200
       -200.000          4.715            200
       -200.000          4.754            200
       -200.000          4.464            200
       -200.000          4.834            200
       -200.000          4.522            200
       -200.000          4.606            200
       -200.000          4.748            200
       -200.000          4.479            200
       -200.000          4.842            200
       -200.000          4.964            200
       -200.000          4.647            200
       -200.000          4.660            200
       -200.000          5.089            200
       -200.000          4.905            200
       -200.000          4.953            200
       -200.000          4.943            200
       -200.000          4.634            200
       -200.000          4.594            200
       -200.000          4.660            200
       -200.000          4.036            200
       -200.000          4.838            200
       -200.000          4.975            200
       -200.000          4.787            200
       -200.000          4.585            200
       -200.000          4.543            200
       -200.000          4.738            200
       -200.000          4.660            200
       -200.000          4.606            200
       -200.000          4.913            200
       -200.000          4.775            200
       -200.000          4.409            200
       -200.000          4.426            200
       -200.000          4.942            200
       -200.000          4.609            200
       -200.000          4.703            200
       -200.000          5.018            200
       -200.000          4.694            200
       -200.000          4.809            200
       -200.000          4.878            200
       -200.000          4.796            200
       -200.000          4.973            200
       -200.000          4.773            200
       -200.000          4.978            200
       -200.000          4.629            200
       -200.000          4.855            200
       -200.000          5.058            200
       -200.000          4.979            200
       -200.000          5.270            200
       -200.000          4.616            200
       -200.000          4.820            200
       -200.000          5.026            200
       -200.000          4.847            200
       -200.000          5.209            200
       -200.000          4.841            200
       -200.000          4.732            200
       -200.000          4.794            200
       -200.000          4.854            200
       -200.000          4.931            200
       -200.000          4.849            200
       -200.000          4.737            200
       -200.000          4.956            200
       -200.000          4.899            200
       -200.000          4.984            200
       -200.000          4.788            200
       -200.000          4.861            200
       -200.000          4.805            200
       -200.000          4.704            200
       -200.000          4.852            200
       -200.000          4.675            200
       -200.000          4.964            200
       -200.000          4.672            200
       -200.000          4.928            200
       -200.000          5.112            200
       -200.000          4.885            200
       -200.000          5.039            200
       -200.000          4.976            200
       -200.000          4.789            200
       -200.000          4.896            200
       -200.000          4.776            200
       -200.000          4.663            200
       -200.000          4.656            200
       -200.000          4.729            200
       -200.000          5.178            200
       -200.000          5.069            200
       -200.000          4.988            200
       -200.000          4.891            200
       -200.000          4.661            200
       -200.000          5.003            200
       -200.000          5.080            200
       -200.000          4.573            200
       -200.000          4.649            200
       -200.000          4.992            200
       -200.000          4.963            200
       -200.000          4.821            200
       -200.000          4.707            200
       -200.000          5.023            200
       -200.000          5.025            200
       -200.000          5.148            200
       -200.000          4.900            200
       -200.000          5.094            200
       -200.000          4.873            200
       -200.000          4.974            200
       -200.000          5.014            200
       -200.000          5.028            200
       -200.000          4.833            200
       -200.000          4.869            200
       -200.000          4.843            200
       -200.000          4.836            200
       -200.000          5.049            200
       -200.000          4.621            200
       -200.000          4.749            200
       -200.000          5.216            200
       -200.000          5.142            200
       -200.000          4.902            200
       -200.000          4.701            200
       -200.000          4.897            200
       -200.000          4.882            200
       -200.000          4.825            200
       -200.000          5.006            200
       -200.000          4.840            200
       -200.000          4.770            200
       -200.000          4.597            200
       -200.000          4.772            200
       -200.000          4.598            200
       -200.000          5.053            200
       -200.000          5.009            200
       -200.000          4.653            200
       -200.000          5.020            200
       -200.000          4.851            200
       -200.000          4.643            200
       -200.000          4.623            200
       -200.000          5.125            200
       -200.000          4.645            200
       -200.000          4.781            200
       -200.000          4.904            200
       -200.000          5.353            200
       -200.000          4.804            200
       -200.000          5.008            200
       -200.000          4.913            200
       -200.000          4.665            200
       -200.000          4.903            200
       -200.000          4.912            200
       -200.000          4.876            200
       -200.000          4.966            200
       -200.000          4.741            200
       -200.000          4.693            200
       -200.000          5.060            200
       -200.000          4.958            200
       -200.000          4.893            200
       -200.000          4.854            200
       -200.000          4.783            200
       -200.000          4.596            200
       -200.000          4.807            200
       -200.000          4.801            200
       -200.000          4.489            200
       -200.000          5.060            200
       -200.000          5.056            200
       -200.000          4.777            200
       -200.000          4.825            200
       -200.000          5.090            200
       -200.000          4.953            200
       -200.000          4.838            200
       -200.000          5.044            200
       -200.000          4.809            200
       -200.000          4.884            200
       -200.000          4.840            200
       -200.000          4.535            200
       -200.000          4.687            200
       -200.000          4.548            200
       -200.000          5.098            200
       -200.000          4.583            200
       -200.000          4.801            200
       -200.000          5.138            200
       -200.000          4.581            200
       -200.000          4.575            200
       -200.000          5.015            200
       -200.000          4.825            200
       -200.000          5.191            200
       -200.000          4.877            200
       -200.000          4.712            200
       -200.000          5.184            200
       -200.000          4.992            200
       -200.000          4.834            200
       -200.000          4.857            200
       -200.000          4.880            200
       -200.000          5.351            200
       -200.000          5.015            200
       -200.000          4.864            200
       -200.000          4.771            200
       -200.000          4.512            200
       -200.000          4.718            200
       -200.000          5.130            200
       -200.000          4.870            200
       -200.000          4.690            200
       -200.000          4.659            200
       -200.000          4.911            200
       -200.000          4.962            200
       -200.000          4.827            200
       -200.000          4.976            200
       -200.000          4.650            200
       -200.000          4.698            200
       -200.000          5.041            200
       -200.000          4.735            200
       -200.000          4.705            200
       -200.000          4.613            200
       -200.000          4.796            200
       -200.000          5.186            200
       -200.000          4.721            200
       -200.000          4.772            200
       -200.000          5.209            200
       -200.000          4.862            200
       -200.000          4.918            200
       -200.000          5.109            200
       -200.000          4.788            200
       -200.000          4.779            200
       -200.000          5.269            200
       -200.000          4.736            200
       -200.000          4.596            200
       -200.000          4.916            200
       -200.000          4.706            200
       -200.000          4.857            200
       -200.000          4.697            200
       -200.000          4.938            200
       -200.000          4.801            200
       -200.000          4.781            200
       -200.000          4.887            200
       -200.000          5.085            200
       -200.000          4.711            200
       -200.000          4.905            200
       -200.000          4.758            200
       -200.000          4.620            200
       -200.000          4.970            200
       -200.000          5.053            200
       -200.000          4.673            200
       -200.000          4.886            200
       -200.000          4.971            200
       -200.000          4.566            200
       -200.000          4.956            200
       -200.000          4.876            200
       -200.000          4.867            200
       -200.000          4.772            200
       -200.000          4.914            200
       -200.000          4.745            200
       -200.000          4.542            200
       -200.000          4.785            200
       -200.000          4.499            200
       -200.000          5.098            200
       -200.000          4.740            200
       -200.000          4.794            200
       -200.000          4.991            200
       -200.000          4.824            200
       -200.000          4.794            200
       -200.000          4.847            200
       -200.000          5.159            200
       -200.000          4.606            200
       -200.000          4.860            200
       -200.000          4.807            200
       -200.000          4.551            200
       -200.000          4.847            200
       -200.000          4.830            200
       -200.000          4.832            200
       -200.000          4.769            200
       -200.000          5.066            200
       -200.000          4.735            200
       -200.000          5.029            200
       -200.000          4.778            200
       -200.000          4.839            200
       -200.000          4.921            200
       -200.000          5.088            200
       -200.000          4.898            200
       -200.000          4.801            200
       -200.000          4.922            200
       -200.000          4.746            200
       -200.000          4.905            200
       -200.000          4.653            200
       -200.000          4.845            200
       -200.000          4.603            200
       -200.000          4.803            200
       -200.000          4.911            200
       -200.000          4.830            200
       -200.000          4.935            200
       -200.000          5.224            200
       -200.000          5.118            200
       -200.000          4.912            200
       -200.000          4.919            200
       -200.000          5.036            200
       -200.000          4.868            200
       -200.000          4.839            200
       -200.000          4.716            200
       -200.000          4.798            200
       -200.000          4.843            200
       -200.000          4.891            200
       -200.000          4.692            200
       -200.000          4.849            200
       -200.000          5.066            200
       -200.000          4.600            200
       -200.000          4.714            200
       -200.000          4.990            200
       -200.000          5.020            200
       -200.000          4.960            200
       -200.000          4.743            200
       -200.000          4.797            200
       -200.000          4.979            200
       -200.000          4.739            200
       -200.000          4.827            200
       -200.000          4.811            200
       -200.000          4.970            200
       -200.000          4.676            200
       -200.000          5.116            200
       -200.000          4.589            200
       -200.000          5.175            200
       -200.000          4.750            200
       -200.000          4.577            200
       -200.000          4.799            200
       -200.000          4.735            200
       -200.000          5.174            200
       -200.000          4.854            200
       -200.000          4.706            200
       -200.000          4.860            200
       -200.000          4.719            200
       -200.000          4.903            200
       -200.000          4.621            200
       -200.000          4.756            200
       -200.000          5.044            200
       -200.000          5.122            200
       -200.000          4.871            200
       -158.000          5.076            158
       -200.000          4.898            200
       -200.000          4.400            200
       -200.000          4.506            200
       -200.000          4.615            200
       -200.000          4.877            200
       -166.000          4.789            166
       -200.000          5.022            200
       -200.000          4.909            200
       -200.000          4.824            200
       -200.000          4.719            200
       -200.000          5.266            200
       -200.000          5.180            200
       -200.000          4.953            200
       -200.000          4.801            200
       -200.000          4.990            200
       -200.000          5.060            200
       -200.000          4.658            200
       -200.000          4.867            200
       -200.000          4.800            200
       -200.000          4.747            200
       -200.000          4.861            200
       -200.000          4.611            200
       -200.000          5.060            200
       -200.000          4.990            200
       -200.000          5.035            200
       -200.000          4.762            200
       -200.000          4.713            200
       -200.000          4.730            200
       -200.000          5.011            200
       -200.000          4.379            200
       -200.000          4.846            200
       -200.000          4.828            200
       -200.000          4.896            200
       -200.000          4.816            200
       -197.000          4.613            197
       -200.000          4.853            200
       -200.000          5.242            200
       -200.000          4.910            200
       -200.000          4.842            200
       -200.000          4.534            200
       -200.000          4.920            200
       -200.000          4.665            200
       -200.000          5.128            200
       -200.000          4.874            200
       -200.000          4.738            200
       -200.000          5.155            200
       -200.000          4.942            200
       -170.000          4.766            170
       -200.000          5.047            200
       -200.000          4.629            200
       -200.000          4.710            200
       -200.000          5.110            200
       -200.000          4.812            200
       -163.000          4.764            163
       -200.000          4.871            200
       -200.000          4.667            200
       -200.000          5.103            200
       -200.000          4.614            200
       -200.000          5.029            200
       -200.000          4.761            200
       -200.000          4.763            200
       -200.000          5.198            200
       -200.000          4.659            200
       -200.000          5.261            200
       -181.000          4.443            181
       -200.000          4.814            200
       -200.000          4.978            200
       -200.000          4.995            200
       -200.000          4.881            200
       -200.000          4.836            200
       -200.000          5.204            200
       -184.000          4.702            184
       -200.000          4.877            200
       -200.000          4.855            200
       -200.000          4.911            200
       -200.000          4.887            200
       -153.000          5.175            153
       -200.000          4.889            200
       -200.000          4.680            200
       -155.000          5.086            155
       -157.000          4.741            157
       -155.000          4.921            155
       -200.000          4.813            200
       -200.000          4.830            200
       -200.000          4.962            200
       -200.000          4.879            200
       -158.000          4.740            158
       -200.000          5.066            200
       -200.000          5.090            200
       -200.000          4.749            200
       -200.000          4.909            200
       -200.000          4.834            200
       -200.000          4.724            200
       -150.000          4.953            150
       -200.000          4.729            200
       -200.000          4.770            200
       -200.000          4.895            200
       -200.000          5.045            200
       -200.000          4.456            200
       -200.000          4.897            200
       -148.000          4.605            148
       -156.000          4.825            156
       -200.000          5.009            200
       -146.000          4.761            146
       -200.000          5.003            200
       -145.000          4.870            145
       -144.000          4.917            144
       -182.000          4.569            182
       -137.000          4.320            137
       -144.000          5.136            144
       -149.000          4.944            149
       -147.000          4.595            147
       -157.000          4.731            157
       -187.000          4.939            187
       -159.000          5.032            159
