         Reward           Loss         Length
       -500.000          0.361            500
       -500.000          0.021            500
       -500.000          0.011            500
       -492.000          0.011            493
       -500.000          0.055            500
       -450.000          0.057            451
       -443.000          0.103            444
       -427.000          0.153            428
       -218.000          0.153            219
       -366.000          0.177            367
       -233.000          0.206            234
       -324.000          0.240            325
       -226.000          0.266            227
       -268.000          0.292            269
       -192.000          0.300            193
       -225.000          0.349            226
       -240.000          0.338            241
       -116.000          0.391            117
       -173.000          0.393            174
       -327.000          0.385            328
       -235.000          0.448            236
       -165.000          0.412            166
       -367.000          0.460            368
       -343.000          0.487            344
       -125.000          0.503            126
       -180.000          0.565            181
       -155.000          0.572            156
       -266.000          0.563            267
       -129.000          0.504            130
       -156.000          0.590            157
       -184.000          0.612            185
       -156.000          0.629            157
       -170.000          0.570            171
       -139.000          0.638            140
       -156.000          0.623            157
       -213.000          0.648            214
       -190.000          0.718            191
       -146.000          0.630            147
       -211.000          0.689            212
       -209.000          0.765            210
       -166.000          0.785            167
       -217.000          0.815            218
       -130.000          0.759            131
       -152.000          0.863            153
       -192.000          0.822            193
       -125.000          0.854            126
       -190.000          0.905            191
       -170.000          0.946            171
       -159.000          0.942            160
       -150.000          0.952            151
       -115.000          0.861            116
       -128.000          1.001            129
       -137.000          1.033            138
       -204.000          0.986            205
       -159.000          1.025            160
       -130.000          0.974            131
       -152.000          1.126            153
       -145.000          1.130            146
       -122.000          1.175            123
       -166.000          1.071            167
       -159.000          1.183            160
       -121.000          1.293            122
       -138.000          1.189            139
       -102.000          1.110            103
       -164.000          1.208            165
       -107.000          1.240            108
       -149.000          1.272            150
        -94.000          1.137             95
       -162.000          1.211            163
       -173.000          1.249            174
       -130.000          1.234            131
       -156.000          1.323            157
       -110.000          1.193            111
       -134.000          1.311            135
       -108.000          1.359            109
       -148.000          1.364            149
       -171.000          1.330            172
       -106.000          1.279            107
       -152.000          1.363            153
       -105.000          1.301            106
       -148.000          1.415            149
       -114.000          1.376            115
        -93.000          1.388             94
       -128.000          1.319            129
       -134.000          1.501            135
       -137.000          1.353            138
       -104.000          1.275            105
       -128.000          1.649            129
       -131.000          1.476            132
       -111.000          1.439            112
       -154.000          1.388            155
       -154.000          1.512            155
       -118.000          1.446            119
       -127.000          1.499            128
       -123.000          1.530            124
       -117.000          1.506            118
       -115.000          1.581            116
       -139.000          1.586            140
        -97.000          1.414             98
       -166.000          1.506            167
       -161.000          1.495            162
       -142.000          1.569            143
       -132.000          1.568            133
        -87.000          1.441             88
       -139.000          1.600            140
       -164.000          1.561            165
       -114.000          1.607            115
       -108.000          1.546            109
        -91.000          1.471             92
       -149.000          1.514            150
        -88.000          1.633             89
       -104.000          1.517            105
       -148.000          1.671            149
       -164.000          1.538            165
        -88.000          1.491             89
       -116.000          1.522            117
       -136.000          1.568            137
        -95.000          1.496             96
       -115.000          1.526            116
        -84.000          1.499             85
       -100.000          1.531            101
       -336.000          1.545            337
       -100.000          1.565            101
       -113.000          1.580            114
       -145.000          1.575            146
        -93.000          1.571             94
        -95.000          1.468             96
       -108.000          1.507            109
       -117.000          1.516            118
       -104.000          1.496            105
        -94.000          1.557             95
       -108.000          1.516            109
        -95.000          1.588             96
        -87.000          1.509             88
        -90.000          1.521             91
        -91.000          1.505             92
       -112.000          1.492            113
       -148.000          1.504            149
       -110.000          1.544            111
        -98.000          1.514             99
        -88.000          1.541             89
       -102.000          1.534            103
        -95.000          1.552             96
       -109.000          1.583            110
       -102.000          1.538            103
       -104.000          1.698            105
        -89.000          1.573             90
       -102.000          1.582            103
       -168.000          1.533            169
       -168.000          1.563            169
        -95.000          1.456             96
        -78.000          1.589             79
       -202.000          1.561            203
        -84.000          1.649             85
        -84.000          1.586             85
       -108.000          1.557            109
        -81.000          1.464             82
        -83.000          1.579             84
       -115.000          1.561            116
       -107.000          1.556            108
        -98.000          1.497             99
        -88.000          1.468             89
       -108.000          1.461            109
       -106.000          1.419            107
       -111.000          1.444            112
       -129.000          1.452            130
        -95.000          1.419             96
       -109.000          1.420            110
       -156.000          1.425            157
       -107.000          1.492            108
        -95.000          1.423             96
       -155.000          1.370            156
        -86.000          1.379             87
        -88.000          1.388             89
       -118.000          1.366            119
        -91.000          1.395             92
       -105.000          1.347            106
       -153.000          1.338            154
       -230.000          1.370            231
        -81.000          1.427             82
       -144.000          1.424            145
       -113.000          1.356            114
       -106.000          1.416            107
        -97.000          1.393             98
       -113.000          1.385            114
