         Reward           Loss         Length
         34.000          0.000             34
         24.000          0.000             24
         21.000          0.000             21
         11.000          0.000             11
         16.000          0.000             16
         34.000          2.303             34
         16.000          2.126             16
         21.000          1.822             21
         23.000          1.347             23
         57.000          0.463             57
         23.000          0.235             23
         22.000          0.217             22
         25.000          0.180             25
         14.000          0.190             14
         24.000          0.198             24
         15.000          0.213             15
         11.000          0.229             11
         27.000          0.234             27
         13.000          0.258             13
         15.000          0.275             15
         16.000          0.300             16
         13.000          0.304             13
         20.000          0.311             20
         14.000          0.320             14
         30.000          0.309             30
         19.000          0.329             19
         16.000          0.318             16
         23.000          0.344             23
         11.000          0.395             11
         21.000          0.423             21
        146.000          0.408            146
         56.000          0.465             56
         46.000          0.511             46
         42.000          0.534             42
         66.000          0.579             66
        102.000          0.604            102
        183.000          0.701            183
         26.000          0.800             26
        128.000          0.788            128
         71.000          0.871             71
        180.000          0.898            180
         27.000          0.957             27
        137.000          1.033            137
        175.000          1.096            175
        181.000          1.141            181
        174.000          1.172            174
        250.000          1.298            250
         96.000          1.345             96
        147.000          1.331            147
        267.000          1.377            267
        237.000          1.363            237
        227.000          1.468            227
        307.000          1.504            307
        192.000          1.506            192
        289.000          1.474            289
        278.000          1.532            278
        181.000          1.543            181
        303.000          1.549            303
        240.000          1.478            240
        223.000          1.544            223
        234.000          1.536            234
        263.000          1.555            263
        283.000          1.507            283
        264.000          1.501            264
        278.000          1.476            278
        318.000          1.470            318
        259.000          1.397            259
        235.000          1.359            235
        345.000          1.365            345
        293.000          1.347            293
        267.000          1.375            267
        236.000          1.264            236
        228.000          1.290            228
        274.000          1.259            274
        283.000          1.190            283
        378.000          1.190            378
        500.000          0.923            500
        500.000          0.508            500
        500.000          0.335            500
        500.000          0.224            500
        500.000          0.221            500
        500.000          0.246            500
        500.000          0.281            500
        500.000          0.286            500
        500.000          0.285            500
        500.000          0.298            500
        447.000          0.328            447
        309.000          0.354            309
        286.000          0.404            286
        282.000          0.397            282
        261.000          0.410            261
        223.000          0.484            223
        239.000          0.498            239
        237.000          0.452            237
        242.000          0.497            242
        219.000          0.482            219
