         Reward           Loss         Length
       -200.000          2.036            200
       -200.000          0.191            200
       -200.000          0.042            200
       -200.000          0.077            200
       -200.000          0.109            200
       -200.000          0.141            200
       -200.000          0.191            200
       -200.000          0.211            200
       -200.000          0.249            200
       -200.000          0.304            200
       -200.000          0.344            200
       -200.000          0.412            200
       -200.000          0.393            200
       -200.000          0.452            200
       -200.000          0.459            200
       -200.000          0.493            200
       -200.000          0.529            200
       -200.000          0.592            200
       -200.000          0.674            200
       -200.000          0.701            200
       -200.000          0.669            200
       -200.000          0.718            200
       -200.000          0.767            200
       -200.000          0.760            200
       -200.000          0.851            200
       -200.000          0.863            200
       -200.000          0.882            200
       -200.000          0.905            200
       -200.000          0.948            200
       -200.000          0.882            200
       -200.000          0.993            200
       -200.000          1.010            200
       -200.000          1.029            200
       -200.000          1.081            200
       -200.000          1.107            200
       -200.000          1.120            200
       -200.000          1.232            200
       -200.000          1.263            200
       -200.000          1.196            200
       -200.000          1.187            200
       -200.000          1.333            200
       -200.000          1.252            200
       -200.000          1.319            200
       -200.000          1.238            200
       -200.000          1.333            200
       -200.000          1.301            200
       -200.000          1.579            200
       -200.000          1.415            200
       -200.000          1.500            200
       -200.000          1.487            200
       -200.000          1.402            200
       -200.000          1.554            200
       -200.000          1.511            200
       -200.000          1.556            200
       -200.000          1.613            200
       -200.000          1.445            200
       -200.000          1.581            200
       -200.000          1.601            200
       -200.000          1.844            200
       -200.000          1.836            200
       -200.000          1.695            200
       -200.000          1.777            200
       -200.000          1.851            200
       -200.000          1.563            200
       -200.000          1.789            200
       -200.000          1.724            200
       -200.000          1.880            200
       -200.000          1.902            200
       -200.000          1.783            200
       -200.000          1.908            200
       -200.000          1.735            200
       -200.000          1.896            200
       -200.000          2.022            200
       -200.000          1.859            200
       -200.000          2.020            200
       -200.000          2.091            200
       -200.000          2.148            200
       -200.000          1.826            200
       -200.000          2.029            200
       -200.000          2.220            200
       -200.000          2.056            200
       -200.000          2.060            200
       -200.000          2.187            200
       -200.000          2.131            200
       -200.000          1.991            200
       -200.000          2.081            200
       -200.000          1.957            200
       -200.000          2.260            200
       -200.000          2.051            200
       -200.000          2.058            200
       -200.000          1.990            200
       -200.000          2.182            200
       -200.000          1.966            200
       -200.000          1.988            200
       -200.000          2.239            200
       -200.000          1.991            200
       -200.000          2.440            200
       -200.000          2.058            200
       -200.000          2.201            200
       -200.000          2.345            200
       -200.000          1.904            200
       -200.000          2.255            200
       -200.000          2.389            200
       -200.000          2.417            200
       -200.000          2.291            200
       -200.000          2.299            200
       -200.000          2.308            200
       -200.000          2.342            200
       -200.000          2.357            200
       -200.000          2.184            200
       -200.000          2.401            200
       -200.000          2.187            200
       -200.000          2.438            200
       -200.000          2.296            200
       -200.000          2.367            200
       -200.000          2.425            200
       -200.000          2.258            200
       -200.000          2.490            200
       -200.000          2.568            200
       -200.000          2.583            200
       -200.000          2.337            200
       -200.000          2.426            200
       -200.000          2.537            200
       -200.000          2.634            200
       -200.000          2.468            200
       -200.000          2.437            200
       -200.000          2.670            200
       -200.000          2.372            200
       -200.000          2.354            200
       -200.000          2.613            200
       -200.000          2.765            200
       -200.000          2.384            200
       -200.000          2.660            200
       -200.000          2.515            200
       -200.000          2.528            200
       -200.000          2.673            200
       -200.000          2.488            200
       -200.000          2.414            200
       -200.000          2.586            200
       -200.000          2.892            200
       -200.000          2.523            200
       -200.000          2.548            200
       -200.000          2.635            200
       -200.000          2.782            200
       -200.000          2.672            200
       -200.000          2.760            200
       -200.000          2.650            200
       -200.000          2.526            200
       -200.000          2.313            200
       -200.000          2.529            200
       -200.000          2.567            200
       -200.000          2.710            200
       -200.000          2.741            200
       -200.000          2.692            200
       -200.000          2.517            200
       -200.000          2.728            200
       -200.000          2.775            200
       -200.000          2.903            200
       -200.000          2.694            200
       -200.000          2.698            200
       -200.000          2.731            200
       -200.000          2.928            200
       -200.000          2.716            200
       -200.000          2.721            200
       -200.000          2.335            200
       -200.000          2.778            200
       -200.000          2.536            200
       -200.000          2.779            200
       -200.000          2.748            200
       -200.000          2.871            200
       -200.000          2.671            200
       -200.000          2.866            200
       -200.000          2.713            200
       -200.000          2.292            200
       -200.000          2.550            200
       -200.000          2.369            200
       -200.000          2.493            200
       -200.000          2.580            200
       -200.000          2.876            200
       -200.000          2.709            200
       -200.000          2.648            200
       -200.000          2.658            200
       -200.000          2.782            200
       -200.000          2.527            200
       -200.000          2.622            200
       -200.000          2.619            200
       -162.000          2.696            162
       -200.000          2.623            200
       -200.000          2.684            200
       -200.000          2.760            200
       -200.000          2.690            200
       -200.000          2.793            200
       -200.000          2.941            200
       -200.000          2.906            200
       -191.000          2.766            191
       -180.000          2.791            180
       -200.000          2.596            200
       -200.000          2.507            200
       -169.000          2.790            169
       -185.000          2.872            185
       -200.000          2.618            200
       -191.000          2.549            191
       -200.000          2.977            200
       -200.000          2.759            200
       -200.000          2.929            200
       -188.000          2.668            188
       -174.000          2.717            174
       -200.000          2.820            200
       -200.000          2.775            200
       -200.000          2.861            200
       -200.000          2.778            200
       -200.000          2.947            200
       -200.000          2.795            200
       -200.000          2.946            200
       -200.000          2.808            200
       -200.000          2.823            200
       -200.000          2.505            200
       -200.000          2.773            200
       -200.000          2.743            200
       -200.000          2.991            200
       -188.000          3.042            188
       -165.000          3.033            165
       -162.000          2.805            162
       -178.000          2.648            178
       -166.000          2.676            166
       -200.000          2.938            200
       -151.000          3.172            151
       -157.000          2.971            157
        -92.000          2.857             92
        -85.000          3.050             85
       -176.000          3.069            176
       -159.000          2.850            159
       -171.000          3.047            171
        -95.000          3.172             95
       -131.000          2.901            131
       -162.000          3.248            162
       -175.000          3.153            175
       -161.000          3.347            161
       -154.000          2.902            154
        -90.000          3.301             90
       -116.000          3.385            116
       -120.000          3.339            120
       -132.000          3.123            132
       -151.000          3.310            151
       -146.000          3.248            146
       -120.000          3.419            120
       -116.000          3.518            116
       -152.000          3.569            152
       -154.000          3.485            154
       -167.000          3.713            167
       -155.000          3.278            155
       -170.000          3.584            170
       -160.000          3.464            160
       -149.000          3.470            149
       -168.000          3.481            168
       -139.000          3.549            139
        -98.000          3.897             98
       -159.000          3.648            159
        -89.000          3.653             89
       -112.000          3.530            112
       -132.000          3.708            132
       -109.000          3.736            109
       -115.000          3.445            115
       -114.000          3.698            114
       -110.000          3.637            110
       -154.000          3.789            154
       -164.000          3.823            164
       -141.000          3.683            141
       -105.000          3.609            105
       -109.000          3.649            109
       -109.000          3.812            109
       -152.000          3.901            152
       -135.000          3.774            135
        -98.000          3.653             98
       -144.000          3.674            144
       -137.000          3.859            137
        -96.000          3.725             96
       -153.000          3.982            153
        -96.000          3.794             96
       -157.000          3.629            157
       -145.000          3.627            145
       -149.000          3.692            149
       -143.000          3.714            143
       -152.000          3.978            152
       -159.000          3.823            159
       -155.000          3.704            155
        -87.000          3.977             87
       -104.000          3.984            104
       -164.000          3.952            164
        -87.000          3.689             87
       -136.000          3.857            136
       -188.000          4.150            188
       -106.000          3.952            106
       -165.000          4.289            165
       -200.000          4.178            200
        -93.000          4.365             93
       -164.000          4.261            164
       -163.000          4.016            163
       -200.000          4.164            200
       -170.000          4.223            170
       -200.000          4.309            200
       -159.000          4.042            159
       -162.000          4.281            162
       -178.000          4.371            178
       -200.000          4.218            200
        -96.000          4.117             96
       -200.000          4.227            200
       -200.000          4.207            200
       -200.000          4.381            200
        -86.000          4.164             86
       -163.000          4.133            163
       -159.000          4.235            159
        -87.000          4.338             87
       -200.000          4.328            200
        -88.000          4.396             88
        -85.000          4.422             85
       -167.000          4.195            167
       -153.000          4.612            153
       -161.000          4.530            161
       -155.000          4.707            155
       -154.000          4.570            154
       -184.000          4.506            184
        -84.000          4.982             84
       -163.000          4.631            163
       -200.000          4.839            200
        -88.000          4.675             88
        -89.000          4.901             89
       -155.000          4.686            155
        -96.000          4.674             96
       -151.000          4.830            151
       -150.000          5.023            150
        -93.000          5.315             93
       -168.000          4.918            168
       -171.000          5.366            171
       -157.000          5.218            157
        -85.000          5.155             85
        -90.000          5.072             90
        -92.000          5.154             92
       -152.000          5.263            152
        -86.000          5.325             86
        -89.000          5.563             89
       -155.000          5.140            155
       -200.000          5.414            200
       -151.000          5.442            151
       -150.000          5.614            150
       -151.000          5.512            151
       -200.000          5.657            200
       -152.000          5.630            152
       -151.000          5.412            151
       -151.000          5.717            151
        -96.000          5.513             96
       -149.000          5.664            149
       -200.000          5.802            200
        -88.000          5.644             88
       -151.000          5.587            151
       -150.000          5.557            150
        -85.000          5.403             85
        -93.000          5.574             93
       -150.000          5.617            150
       -148.000          5.975            148
       -200.000          6.014            200
       -151.000          5.834            151
        -93.000          6.083             93
       -153.000          6.101            153
       -148.000          6.044            148
       -156.000          5.624            156
        -93.000          6.203             93
        -91.000          5.991             91
       -148.000          6.133            148
       -151.000          6.027            151
       -148.000          6.295            148
       -168.000          5.943            168
       -147.000          6.214            147
       -150.000          6.526            150
        -88.000          6.259             88
       -148.000          6.397            148
       -110.000          6.943            110
        -92.000          7.319             92
       -113.000          7.139            113
       -147.000          7.022            147
       -160.000          6.739            160
        -89.000          7.138             89
       -145.000          6.916            145
       -146.000          7.404            146
       -150.000          7.356            150
       -145.000          7.192            145
        -87.000          7.631             87
        -96.000          6.721             96
       -149.000          7.596            149
       -149.000          7.859            149
       -149.000          7.787            149
        -85.000          7.636             85
       -148.000          7.678            148
       -152.000          7.788            152
       -156.000          7.877            156
        -93.000          8.066             93
        -88.000          8.337             88
       -183.000          8.139            183
       -150.000          7.780            150
       -150.000          8.634            150
       -152.000          8.672            152
       -159.000          7.857            159
        -90.000          8.050             90
        -84.000          8.621             84
        -86.000          8.374             86
        -91.000          8.147             91
        -87.000          8.800             87
       -170.000          8.688            170
        -87.000          8.854             87
       -154.000          9.361            154
       -150.000          8.734            150
        -95.000          8.867             95
        -84.000          8.903             84
       -148.000          9.289            148
       -170.000          8.675            170
       -152.000          8.973            152
       -152.000          8.722            152
        -86.000          9.119             86
       -150.000          9.311            150
       -172.000          9.480            172
       -152.000          9.674            152
        -88.000          9.271             88
       -154.000          9.777            154
       -149.000          9.571            149
       -153.000          9.908            153
       -153.000          9.442            153
        -87.000         10.134             87
       -151.000          9.910            151
       -152.000          9.935            152
       -153.000          9.584            153
       -161.000         10.459            161
       -152.000         10.458            152
       -158.000         10.430            158
       -166.000         10.604            166
       -149.000         11.246            149
       -153.000         10.563            153
       -157.000         11.162            157
        -87.000         10.727             87
        -86.000         10.820             86
        -94.000         11.407             94
        -86.000         11.692             86
        -87.000         11.635             87
        -95.000         10.551             95
       -163.000         12.044            163
        -87.000         11.383             87
        -90.000         11.258             90
       -148.000         11.941            148
        -89.000         12.171             89
       -156.000         12.312            156
       -145.000         13.153            145
       -148.000         12.389            148
        -90.000         13.471             90
       -150.000         12.013            150
        -87.000         11.910             87
       -167.000         12.739            167
        -83.000         11.888             83
       -162.000         13.356            162
       -146.000         13.422            146
       -170.000         13.250            170
       -168.000         13.520            168
       -151.000         12.577            151
       -156.000         13.394            156
       -149.000         13.282            149
       -152.000         14.143            152
       -177.000         13.554            177
       -154.000         13.706            154
       -168.000         13.600            168
        -85.000         15.348             85
        -97.000         14.188             97
       -149.000         14.500            149
       -154.000         14.646            154
       -152.000         15.018            152
       -157.000         15.422            157
        -85.000         14.738             85
       -150.000         14.830            150
        -95.000         13.611             95
       -158.000         15.508            158
        -91.000         16.951             91
       -150.000         15.373            150
       -153.000         13.879            153
       -172.000         15.440            172
       -153.000         15.008            153
       -165.000         14.822            165
       -152.000         16.208            152
        -83.000         15.614             83
        -98.000         15.273             98
       -172.000         14.694            172
        -84.000         16.338             84
       -157.000         16.857            157
        -84.000         15.966             84
       -146.000         16.111            146
        -86.000         16.383             86
        -98.000         15.373             98
       -170.000         16.471            170
       -151.000         15.918            151
       -151.000         17.594            151
        -83.000         17.258             83
       -152.000         16.271            152
        -86.000         17.200             86
       -150.000         17.517            150
       -101.000         17.573            101
        -88.000         16.063             88
       -148.000         17.465            148
        -83.000         16.531             83
       -155.000         18.333            155
       -150.000         18.970            150
       -157.000         17.557            157
        -84.000         17.298             84
       -150.000         17.739            150
        -97.000         18.092             97
       -149.000         17.419            149
       -157.000         17.959            157
       -151.000         18.900            151
        -89.000         16.925             89
        -86.000         17.175             86
        -84.000         17.964             84
        -90.000         18.536             90
       -156.000         18.408            156
       -157.000         19.569            157
       -151.000         18.166            151
       -152.000         16.531            152
       -151.000         19.161            151
        -86.000         20.035             86
       -157.000         18.946            157
       -154.000         18.739            154
        -88.000         20.429             88
       -154.000         18.562            154
       -155.000         18.619            155
       -162.000         17.868            162
        -97.000         19.622             97
       -158.000         19.512            158
       -152.000         20.930            152
       -159.000         20.698            159
       -150.000         20.083            150
       -128.000         19.590            128
       -164.000         19.469            164
       -108.000         21.508            108
       -154.000         20.096            154
       -155.000         21.432            155
       -152.000         22.106            152
        -93.000         19.031             93
        -94.000         21.740             94
       -176.000         21.358            176
        -84.000         22.232             84
        -90.000         21.430             90
       -154.000         23.169            154
        -97.000         21.934             97
       -108.000         22.134            108
       -153.000         22.616            153
       -145.000         22.419            145
       -159.000         21.916            159
       -148.000         22.732            148
        -91.000         21.926             91
        -94.000         22.821             94
       -149.000         24.040            149
       -146.000         20.983            146
       -147.000         21.979            147
        -89.000         23.989             89
        -89.000         21.971             89
       -153.000         22.326            153
       -148.000         22.231            148
       -143.000         22.920            143
       -154.000         22.938            154
       -121.000         22.206            121
       -154.000         20.946            154
        -89.000         22.047             89
       -174.000         23.253            174
        -89.000         23.767             89
       -160.000         23.495            160
       -177.000         23.423            177
        -96.000         22.629             96
       -159.000         22.719            159
       -149.000         23.287            149
       -153.000         21.858            153
       -111.000         22.054            111
       -144.000         24.516            144
       -151.000         23.809            151
        -89.000         25.661             89
       -161.000         22.654            161
       -151.000         26.106            151
       -152.000         25.967            152
        -87.000         22.440             87
        -98.000         24.897             98
       -160.000         24.778            160
