         Reward           Loss         Length
       -200.000          4.017            200
       -200.000          0.822            200
       -200.000          0.111            200
       -200.000          0.202            200
       -200.000          0.299            200
       -200.000          0.397            200
       -200.000          0.496            200
       -200.000          0.564            200
       -200.000          0.640            200
       -200.000          0.825            200
       -200.000          0.910            200
       -200.000          1.022            200
       -200.000          1.061            200
       -200.000          1.106            200
       -200.000          1.230            200
       -200.000          1.297            200
       -200.000          1.388            200
       -200.000          1.511            200
       -200.000          1.700            200
       -200.000          1.765            200
       -200.000          1.651            200
       -200.000          1.751            200
       -200.000          1.919            200
       -200.000          1.939            200
       -200.000          2.098            200
       -200.000          2.187            200
       -200.000          2.168            200
       -200.000          2.240            200
       -200.000          2.246            200
       -200.000          2.220            200
       -200.000          2.415            200
       -200.000          2.501            200
       -200.000          2.542            200
       -200.000          2.695            200
       -200.000          2.691            200
       -200.000          2.660            200
       -200.000          2.691            200
       -200.000          2.886            200
       -200.000          2.701            200
       -200.000          2.775            200
       -200.000          3.137            200
       -200.000          2.931            200
       -200.000          3.109            200
       -200.000          3.046            200
       -200.000          3.101            200
       -200.000          3.062            200
       -200.000          3.358            200
       -200.000          3.251            200
       -200.000          3.487            200
       -200.000          3.464            200
       -200.000          3.238            200
       -200.000          3.360            200
       -200.000          3.465            200
       -200.000          3.316            200
       -200.000          3.584            200
       -200.000          3.381            200
       -200.000          3.637            200
       -200.000          3.692            200
       -200.000          3.855            200
       -200.000          3.723            200
       -200.000          3.597            200
       -200.000          3.918            200
       -200.000          4.066            200
       -200.000          3.687            200
       -200.000          3.922            200
       -200.000          3.854            200
       -200.000          3.988            200
       -200.000          3.996            200
       -200.000          3.891            200
       -200.000          3.909            200
       -200.000          3.704            200
       -200.000          4.032            200
       -200.000          4.196            200
       -200.000          4.000            200
       -200.000          4.142            200
       -200.000          4.260            200
       -200.000          4.179            200
       -200.000          3.828            200
       -200.000          4.249            200
       -200.000          4.462            200
       -200.000          4.193            200
       -200.000          4.308            200
       -200.000          4.420            200
       -200.000          4.233            200
       -200.000          3.988            200
       -200.000          4.184            200
       -200.000          3.951            200
       -200.000          4.421            200
       -200.000          4.106            200
       -200.000          4.127            200
       -200.000          4.144            200
       -200.000          4.390            200
       -200.000          4.115            200
       -200.000          4.155            200
       -200.000          4.349            200
       -200.000          4.062            200
       -200.000          4.586            200
       -200.000          4.361            200
       -200.000          4.427            200
       -200.000          4.715            200
       -200.000          4.183            200
       -200.000          4.377            200
       -200.000          4.632            200
       -200.000          4.547            200
       -200.000          4.549            200
       -200.000          4.499            200
       -200.000          4.636            200
       -200.000          4.364            200
       -200.000          4.535            200
       -200.000          4.181            200
       -200.000          4.630            200
       -200.000          4.402            200
       -200.000          4.740            200
       -200.000          4.589            200
       -200.000          4.520            200
       -200.000          4.414            200
       -200.000          4.390            200
       -200.000          4.735            200
       -200.000          4.829            200
       -200.000          4.686            200
       -200.000          4.588            200
       -200.000          4.545            200
       -200.000          4.769            200
       -200.000          4.994            200
       -200.000          4.601            200
       -200.000          4.591            200
       -200.000          4.694            200
       -200.000          4.622            200
       -200.000          4.527            200
       -200.000          4.724            200
       -200.000          4.926            200
       -200.000          4.591            200
       -200.000          4.760            200
       -200.000          4.857            200
       -200.000          4.665            200
       -200.000          4.818            200
       -200.000          4.478            200
       -200.000          4.488            200
       -200.000          4.912            200
       -200.000          5.096            200
       -200.000          4.706            200
       -200.000          4.761            200
       -200.000          4.663            200
       -200.000          4.801            200
       -200.000          4.875            200
       -200.000          5.074            200
       -200.000          4.825            200
       -200.000          4.739            200
       -200.000          4.303            200
       -200.000          4.729            200
       -200.000          4.821            200
       -200.000          5.026            200
       -200.000          4.852            200
       -200.000          4.751            200
       -200.000          4.692            200
       -200.000          4.890            200
       -200.000          5.103            200
       -200.000          5.194            200
       -200.000          4.965            200
       -200.000          4.826            200
       -200.000          4.770            200
       -200.000          4.968            200
       -200.000          4.715            200
       -200.000          4.791            200
       -200.000          4.282            200
       -200.000          4.878            200
       -200.000          4.757            200
       -200.000          4.882            200
       -200.000          5.012            200
       -200.000          5.044            200
       -200.000          4.804            200
       -200.000          4.778            200
       -200.000          4.749            200
       -200.000          4.387            200
       -200.000          4.533            200
       -200.000          4.435            200
       -200.000          4.476            200
       -200.000          4.747            200
       -200.000          4.918            200
       -200.000          4.677            200
       -200.000          4.618            200
       -200.000          4.709            200
       -200.000          4.997            200
       -200.000          4.649            200
       -200.000          4.809            200
       -200.000          4.489            200
       -200.000          4.732            200
