         Reward           Loss         Length
       -500.000          0.023            500
       -500.000          0.000            500
       -500.000          0.000            500
       -306.000          0.002            307
       -500.000          0.006            500
       -463.000          0.009            464
       -500.000          0.012            500
       -500.000          0.014            500
       -251.000          0.020            252
       -347.000          0.019            348
       -329.000          0.023            330
       -355.000          0.023            356
       -294.000          0.028            295
       -241.000          0.032            242
       -352.000          0.039            353
       -192.000          0.038            193
       -178.000          0.049            179
       -500.000          0.051            500
       -180.000          0.044            181
       -274.000          0.047            275
       -175.000          0.058            176
       -283.000          0.054            284
       -298.000          0.060            299
       -159.000          0.064            160
       -184.000          0.072            185
       -217.000          0.069            218
       -149.000          0.076            150
       -140.000          0.073            141
       -177.000          0.079            178
       -170.000          0.087            171
       -135.000          0.080            136
       -169.000          0.089            170
       -153.000          0.077            154
       -201.000          0.093            202
       -149.000          0.103            150
       -159.000          0.093            160
       -189.000          0.108            190
       -235.000          0.124            236
       -500.000          0.120            500
        -95.000          0.118             96
       -139.000          0.136            140
       -150.000          0.129            151
       -136.000          0.119            137
       -206.000          0.136            207
       -158.000          0.128            159
       -212.000          0.141            213
       -135.000          0.155            136
       -236.000          0.164            237
       -126.000          0.168            127
       -125.000          0.181            126
       -158.000          0.178            159
       -136.000          0.169            137
       -145.000          0.175            146
       -137.000          0.243            138
       -163.000          0.197            164
       -139.000          0.169            140
       -146.000          0.234            147
        -95.000          0.194             96
       -194.000          0.212            195
       -134.000          0.194            135
       -145.000          0.208            146
       -167.000          0.210            168
       -147.000          0.223            148
       -112.000          0.246            113
       -163.000          0.243            164
       -124.000          0.216            125
       -135.000          0.278            136
       -134.000          0.250            135
       -107.000          0.231            108
       -117.000          0.266            118
       -145.000          0.222            146
       -143.000          0.239            144
       -116.000          0.218            117
       -103.000          0.203            104
       -138.000          0.256            139
       -134.000          0.247            135
       -112.000          0.265            113
       -147.000          0.260            148
       -122.000          0.233            123
       -119.000          0.348            120
       -118.000          0.248            119
       -129.000          0.272            130
       -104.000          0.297            105
       -131.000          0.291            132
       -133.000          0.329            134
       -121.000          0.326            122
       -139.000          0.312            140
       -114.000          0.269            115
       -107.000          0.326            108
       -140.000          0.295            141
       -122.000          0.324            123
       -118.000          0.320            119
       -132.000          0.315            133
       -145.000          0.360            146
       -171.000          0.336            172
       -112.000          0.367            113
       -115.000          0.329            116
       -124.000          0.351            125
       -136.000          0.342            137
       -117.000          0.361            118
        -98.000          0.399             99
        -95.000          0.357             96
        -95.000          0.380             96
       -118.000          0.390            119
       -116.000          0.384            117
        -95.000          0.387             96
        -78.000          0.386             79
        -98.000          0.387             99
       -105.000          0.348            106
       -100.000          0.343            101
       -106.000          0.370            107
        -93.000          0.347             94
       -111.000          0.361            112
       -156.000          0.406            157
       -117.000          0.398            118
       -115.000          0.374            116
       -120.000          0.373            121
       -131.000          0.353            132
        -83.000          0.386             84
        -86.000          0.354             87
       -112.000          0.401            113
        -94.000          0.422             95
       -125.000          0.443            126
       -134.000          0.430            135
       -108.000          0.402            109
       -156.000          0.438            157
       -106.000          0.374            107
        -95.000          0.416             96
       -108.000          0.379            109
       -123.000          0.394            124
       -126.000          0.400            127
       -117.000          0.426            118
       -112.000          0.436            113
        -90.000          0.368             91
       -125.000          0.402            126
       -113.000          0.411            114
       -208.000          0.459            209
       -115.000          0.442            116
       -147.000          0.441            148
       -131.000          0.439            132
       -101.000          0.446            102
       -103.000          0.419            104
       -112.000          0.490            113
       -117.000          0.515            118
        -95.000          0.443             96
       -107.000          0.473            108
        -95.000          0.419             96
       -117.000          0.433            118
       -103.000          0.483            104
       -104.000          0.478            105
        -84.000          0.476             85
       -120.000          0.471            121
        -88.000          0.448             89
        -88.000          0.471             89
       -108.000          0.471            109
        -94.000          0.470             95
        -91.000          0.430             92
        -99.000          0.501            100
       -173.000          0.445            174
        -80.000          0.463             81
        -95.000          0.434             96
        -86.000          0.449             87
       -113.000          0.452            114
       -306.000          0.466            307
       -114.000          0.469            115
       -109.000          0.494            110
        -96.000          0.459             97
       -110.000          0.450            111
       -112.000          0.481            113
       -137.000          0.471            138
       -109.000          0.457            110
       -105.000          0.449            106
        -95.000          0.419             96
        -84.000          0.457             85
        -90.000          0.530             91
        -95.000          0.450             96
        -97.000          0.458             98
       -106.000          0.410            107
        -88.000          0.475             89
        -91.000          0.460             92
       -104.000          0.493            105
       -103.000          0.453            104
        -98.000          0.415             99
        -76.000          0.477             77
       -123.000          0.484            124
       -347.000          0.457            348
       -500.000          0.509            500
       -103.000          0.518            104
        -89.000          0.565             90
       -161.000          0.495            162
       -107.000          0.525            108
       -180.000          0.544            181
        -87.000          0.563             88
       -100.000          0.562            101
        -81.000          0.516             82
        -88.000          0.521             89
       -464.000          0.534            465
       -113.000          0.627            114
       -103.000          0.594            104
        -96.000          0.612             97
        -75.000          0.551             76
        -92.000          0.606             93
       -107.000          0.570            108
        -90.000          0.571             91
       -105.000          0.552            106
        -69.000          0.516             70
       -108.000          0.508            109
        -87.000          0.559             88
       -115.000          0.559            116
       -111.000          0.541            112
       -106.000          0.558            107
       -115.000          0.508            116
        -99.000          0.549            100
        -73.000          0.567             74
       -113.000          0.549            114
       -127.000          0.520            128
        -84.000          0.557             85
       -106.000          0.526            107
       -130.000          0.515            131
        -91.000          0.525             92
        -98.000          0.548             99
       -500.000          0.501            500
        -95.000          0.496             96
        -96.000          0.457             97
       -124.000          0.480            125
        -95.000          0.460             96
       -106.000          0.438            107
        -89.000          0.484             90
        -90.000          0.485             91
       -103.000          0.453            104
        -97.000          0.461             98
        -70.000          0.442             71
       -117.000          0.445            118
       -100.000          0.448            101
        -82.000          0.432             83
        -84.000          0.442             85
        -94.000          0.439             95
        -93.000          0.450             94
        -96.000          0.456             97
        -96.000          0.452             97
       -144.000          0.465            145
        -79.000          0.437             80
        -86.000          0.413             87
        -80.000          0.475             81
        -75.000          0.416             76
        -89.000          0.430             90
       -107.000          0.449            108
        -95.000          0.417             96
        -90.000          0.420             91
       -126.000          0.433            127
       -115.000          0.420            116
        -92.000          0.423             93
        -91.000          0.415             92
       -110.000          0.436            111
        -89.000          0.432             90
        -85.000          0.411             86
        -70.000          0.428             71
        -84.000          0.416             85
       -121.000          0.397            122
        -83.000          0.409             84
        -83.000          0.386             84
        -79.000          0.412             80
       -103.000          0.406            104
       -102.000          0.417            103
        -87.000          0.412             88
       -105.000          0.420            106
       -200.000          0.403            201
        -92.000          0.383             93
        -95.000          0.395             96
        -93.000          0.401             94
        -99.000          0.422            100
        -76.000          0.378             77
        -94.000          0.421             95
        -84.000          0.386             85
        -90.000          0.357             91
       -116.000          0.364            117
        -75.000          0.370             76
        -83.000          0.361             84
       -102.000          0.360            103
        -80.000          0.340             81
       -100.000          0.352            101
        -81.000          0.367             82
       -103.000          0.347            104
        -85.000          0.343             86
        -78.000          0.338             79
       -105.000          0.334            106
        -98.000          0.331             99
        -94.000          0.343             95
        -86.000          0.329             87
       -117.000          0.332            118
       -105.000          0.335            106
        -66.000          0.340             67
        -89.000          0.327             90
        -97.000          0.335             98
        -98.000          0.344             99
        -65.000          0.306             66
        -75.000          0.343             76
        -98.000          0.343             99
       -104.000          0.309            105
       -100.000          0.343            101
        -97.000          0.331             98
        -93.000          0.326             94
        -96.000          0.330             97
        -76.000          0.323             77
        -92.000          0.312             93
        -92.000          0.324             93
