         Reward           Loss         Length
       -200.000          0.187            200
       -200.000          0.002            200
       -200.000          0.003            200
       -200.000          0.007            200
       -200.000          0.010            200
       -200.000          0.013            200
       -200.000          0.016            200
       -200.000          0.018            200
       -200.000          0.023            200
       -200.000          0.023            200
       -200.000          0.026            200
       -200.000          0.032            200
       -200.000          0.035            200
       -200.000          0.043            200
       -200.000          0.040            200
       -200.000          0.041            200
       -200.000          0.043            200
       -200.000          0.043            200
       -200.000          0.056            200
       -200.000          0.045            200
       -200.000          0.048            200
       -200.000          0.048            200
       -200.000          0.050            200
       -200.000          0.064            200
       -200.000          0.062            200
       -200.000          0.058            200
       -200.000          0.056            200
       -200.000          0.069            200
       -200.000          0.069            200
       -200.000          0.071            200
       -200.000          0.066            200
       -200.000          0.080            200
       -200.000          0.072            200
       -200.000          0.070            200
       -200.000          0.071            200
       -200.000          0.071            200
       -200.000          0.070            200
       -200.000          0.076            200
       -200.000          0.077            200
       -200.000          0.093            200
       -200.000          0.085            200
       -200.000          0.076            200
       -200.000          0.083            200
       -200.000          0.081            200
       -200.000          0.076            200
       -200.000          0.071            200
       -200.000          0.066            200
       -200.000          0.083            200
       -200.000          0.080            200
       -200.000          0.068            200
       -200.000          0.088            200
       -200.000          0.090            200
       -200.000          0.100            200
       -200.000          0.079            200
       -200.000          0.096            200
       -200.000          0.088            200
       -200.000          0.099            200
       -200.000          0.093            200
       -200.000          0.096            200
       -200.000          0.101            200
       -200.000          0.081            200
       -200.000          0.097            200
       -200.000          0.070            200
       -200.000          0.095            200
       -200.000          0.086            200
       -200.000          0.083            200
       -200.000          0.082            200
       -200.000          0.099            200
       -200.000          0.097            200
       -200.000          0.094            200
       -200.000          0.110            200
       -200.000          0.090            200
       -200.000          0.091            200
       -200.000          0.089            200
       -200.000          0.083            200
       -200.000          0.080            200
       -200.000          0.085            200
       -200.000          0.094            200
       -200.000          0.084            200
       -200.000          0.099            200
       -200.000          0.098            200
       -200.000          0.082            200
       -200.000          0.097            200
       -200.000          0.093            200
       -200.000          0.104            200
       -200.000          0.088            200
       -200.000          0.093            200
       -200.000          0.086            200
       -200.000          0.095            200
       -200.000          0.088            200
       -200.000          0.094            200
       -200.000          0.096            200
       -200.000          0.085            200
       -200.000          0.084            200
       -200.000          0.082            200
       -200.000          0.104            200
       -200.000          0.087            200
       -200.000          0.084            200
       -200.000          0.104            200
       -200.000          0.090            200
       -200.000          0.093            200
       -200.000          0.090            200
       -200.000          0.092            200
       -200.000          0.106            200
       -200.000          0.093            200
       -200.000          0.106            200
       -200.000          0.090            200
       -200.000          0.093            200
       -200.000          0.083            200
       -200.000          0.086            200
       -200.000          0.084            200
       -200.000          0.084            200
       -200.000          0.084            200
       -200.000          0.089            200
       -200.000          0.092            200
       -200.000          0.085            200
       -200.000          0.089            200
       -200.000          0.090            200
       -200.000          0.084            200
       -200.000          0.081            200
       -200.000          0.091            200
       -200.000          0.096            200
       -200.000          0.091            200
       -200.000          0.093            200
       -200.000          0.092            200
       -200.000          0.085            200
       -200.000          0.087            200
       -200.000          0.105            200
       -200.000          0.082            200
       -200.000          0.082            200
       -200.000          0.089            200
       -200.000          0.089            200
       -200.000          0.092            200
       -200.000          0.098            200
       -200.000          0.082            200
       -200.000          0.082            200
       -200.000          0.084            200
       -200.000          0.094            200
       -200.000          0.081            200
       -200.000          0.099            200
       -200.000          0.100            200
       -200.000          0.105            200
       -200.000          0.082            200
       -200.000          0.101            200
       -200.000          0.099            200
       -200.000          0.084            200
       -200.000          0.098            200
       -200.000          0.102            200
       -200.000          0.099            200
       -200.000          0.097            200
       -200.000          0.086            200
       -200.000          0.098            200
       -200.000          0.097            200
       -200.000          0.094            200
       -200.000          0.091            200
       -200.000          0.080            200
       -200.000          0.094            200
       -200.000          0.095            200
       -200.000          0.100            200
       -200.000          0.100            200
       -200.000          0.091            200
       -200.000          0.093            200
       -200.000          0.106            200
       -200.000          0.098            200
       -200.000          0.081            200
       -190.000          0.091            190
       -200.000          0.086            200
       -200.000          0.096            200
       -200.000          0.087            200
       -200.000          0.089            200
       -200.000          0.086            200
       -200.000          0.089            200
       -200.000          0.081            200
       -200.000          0.110            200
       -200.000          0.092            200
       -200.000          0.100            200
       -200.000          0.098            200
       -200.000          0.075            200
       -168.000          0.092            168
       -188.000          0.084            188
       -200.000          0.098            200
       -200.000          0.087            200
       -200.000          0.090            200
       -182.000          0.079            182
       -200.000          0.086            200
       -200.000          0.085            200
       -200.000          0.089            200
       -198.000          0.093            198
       -172.000          0.084            172
       -200.000          0.082            200
       -200.000          0.084            200
       -200.000          0.094            200
       -192.000          0.093            192
       -200.000          0.081            200
       -200.000          0.089            200
       -200.000          0.082            200
       -186.000          0.079            186
       -200.000          0.092            200
       -154.000          0.099            154
       -159.000          0.089            159
       -200.000          0.083            200
       -200.000          0.084            200
       -200.000          0.090            200
       -180.000          0.098            180
       -200.000          0.091            200
       -200.000          0.084            200
       -200.000          0.083            200
       -200.000          0.089            200
       -200.000          0.087            200
       -200.000          0.094            200
       -187.000          0.089            187
       -162.000          0.083            162
       -200.000          0.089            200
       -200.000          0.069            200
       -200.000          0.081            200
       -200.000          0.083            200
       -149.000          0.083            149
       -198.000          0.073            198
       -199.000          0.074            199
       -162.000          0.068            162
       -156.000          0.094            156
       -149.000          0.078            149
       -200.000          0.076            200
       -145.000          0.068            145
       -196.000          0.058            196
       -200.000          0.078            200
       -142.000          0.072            142
       -186.000          0.076            186
       -200.000          0.058            200
       -200.000          0.057            200
       -161.000          0.057            161
       -153.000          0.058            153
       -179.000          0.061            179
       -164.000          0.060            164
       -200.000          0.056            200
       -142.000          0.051            142
       -200.000          0.055            200
       -200.000          0.064            200
       -145.000          0.069            145
       -154.000          0.062            154
       -200.000          0.057            200
       -200.000          0.053            200
       -200.000          0.046            200
       -153.000          0.060            153
       -200.000          0.054            200
       -200.000          0.047            200
       -200.000          0.058            200
       -164.000          0.051            164
       -156.000          0.047            156
       -196.000          0.051            196
       -150.000          0.056            150
       -200.000          0.050            200
       -200.000          0.048            200
       -145.000          0.065            145
       -200.000          0.048            200
       -200.000          0.060            200
       -161.000          0.047            161
       -200.000          0.053            200
       -200.000          0.052            200
       -200.000          0.050            200
       -168.000          0.058            168
       -200.000          0.056            200
       -148.000          0.053            148
       -200.000          0.051            200
       -143.000          0.051            143
       -164.000          0.043            164
       -152.000          0.051            152
       -192.000          0.052            192
       -154.000          0.044            154
       -150.000          0.042            150
       -158.000          0.054            158
       -160.000          0.048            160
       -200.000          0.041            200
       -144.000          0.048            144
       -200.000          0.039            200
       -147.000          0.055            147
       -156.000          0.041            156
       -200.000          0.040            200
       -200.000          0.044            200
       -160.000          0.057            160
       -200.000          0.042            200
       -200.000          0.049            200
       -200.000          0.048            200
       -200.000          0.049            200
       -174.000          0.049            174
       -145.000          0.045            145
       -200.000          0.048            200
       -191.000          0.057            191
       -155.000          0.051            155
       -200.000          0.049            200
       -156.000          0.045            156
       -200.000          0.045            200
       -200.000          0.050            200
       -200.000          0.054            200
       -145.000          0.048            145
       -158.000          0.040            158
       -200.000          0.051            200
       -168.000          0.058            168
       -174.000          0.050            174
       -200.000          0.055            200
       -200.000          0.047            200
       -158.000          0.051            158
       -200.000          0.047            200
       -200.000          0.048            200
       -200.000          0.056            200
       -200.000          0.051            200
       -200.000          0.057            200
       -200.000          0.050            200
       -200.000          0.059            200
       -200.000          0.059            200
       -200.000          0.058            200
       -156.000          0.066            156
       -157.000          0.059            157
       -200.000          0.050            200
       -200.000          0.067            200
       -200.000          0.054            200
       -200.000          0.064            200
       -200.000          0.062            200
       -200.000          0.069            200
       -200.000          0.054            200
       -166.000          0.067            166
       -200.000          0.055            200
       -158.000          0.070            158
       -148.000          0.079            148
       -161.000          0.072            161
       -175.000          0.076            175
       -156.000          0.063            156
       -154.000          0.077            154
       -162.000          0.064            162
       -162.000          0.061            162
       -148.000          0.061            148
       -144.000          0.057            144
       -144.000          0.084            144
       -139.000          0.072            139
       -158.000          0.069            158
       -145.000          0.056            145
       -144.000          0.071            144
       -140.000          0.061            140
       -143.000          0.060            143
       -141.000          0.071            141
       -139.000          0.065            139
       -131.000          0.068            131
       -150.000          0.078            150
       -145.000          0.054            145
       -138.000          0.055            138
       -143.000          0.056            143
       -139.000          0.062            139
       -140.000          0.057            140
       -144.000          0.056            144
       -144.000          0.061            144
       -133.000          0.051            133
       -139.000          0.065            139
       -144.000          0.042            144
       -151.000          0.046            151
       -141.000          0.043            141
       -138.000          0.052            138
       -141.000          0.044            141
       -144.000          0.038            144
       -141.000          0.052            141
       -126.000          0.047            126
       -113.000          0.029            113
       -115.000          0.039            115
       -144.000          0.032            144
       -139.000          0.036            139
       -155.000          0.034            155
       -140.000          0.033            140
       -145.000          0.032            145
       -144.000          0.026            144
       -163.000          0.037            163
       -113.000          0.025            113
       -200.000          0.028            200
       -186.000          0.033            186
       -122.000          0.027            122
       -117.000          0.017            117
        -99.000          0.024             99
       -200.000          0.021            200
       -141.000          0.022            141
       -182.000          0.020            182
       -145.000          0.015            145
       -176.000          0.028            176
       -142.000          0.021            142
       -140.000          0.019            140
       -122.000          0.019            122
       -172.000          0.010            172
       -145.000          0.019            145
       -116.000          0.017            116
       -110.000          0.014            110
       -142.000          0.015            142
       -141.000          0.010            141
       -111.000          0.007            111
       -119.000          0.008            119
       -138.000          0.008            138
       -118.000          0.006            118
       -116.000          0.012            116
       -195.000          0.008            195
       -112.000          0.011            112
       -113.000          0.009            113
       -114.000          0.010            114
       -113.000          0.009            113
        -93.000          0.010             93
        -93.000          0.014             93
       -115.000          0.009            115
       -101.000          0.007            101
        -97.000          0.010             97
       -113.000          0.015            113
        -99.000          0.011             99
       -116.000          0.011            116
        -88.000          0.012             88
       -131.000          0.013            131
       -110.000          0.010            110
       -115.000          0.009            115
        -89.000          0.012             89
       -114.000          0.012            114
       -110.000          0.014            110
       -116.000          0.015            116
       -140.000          0.013            140
       -111.000          0.011            111
       -143.000          0.014            143
       -149.000          0.013            149
       -111.000          0.014            111
       -111.000          0.012            111
       -112.000          0.016            112
       -137.000          0.017            137
       -160.000          0.012            160
       -110.000          0.011            110
       -146.000          0.010            146
       -113.000          0.015            113
       -139.000          0.013            139
        -92.000          0.016             92
       -145.000          0.010            145
       -127.000          0.010            127
       -142.000          0.015            142
       -118.000          0.012            118
       -109.000          0.014            109
       -108.000          0.012            108
       -162.000          0.012            162
       -137.000          0.013            137
       -122.000          0.011            122
       -137.000          0.010            137
       -108.000          0.010            108
       -134.000          0.014            134
       -111.000          0.010            111
       -106.000          0.015            106
       -140.000          0.011            140
       -147.000          0.014            147
       -167.000          0.009            167
       -106.000          0.010            106
       -108.000          0.013            108
       -106.000          0.013            106
       -139.000          0.012            139
       -127.000          0.013            127
       -105.000          0.011            105
       -106.000          0.015            106
       -108.000          0.009            108
       -140.000          0.009            140
       -176.000          0.013            176
       -139.000          0.012            139
       -103.000          0.012            103
       -107.000          0.009            107
       -107.000          0.009            107
       -139.000          0.010            139
       -107.000          0.013            107
       -105.000          0.011            105
       -157.000          0.011            157
       -155.000          0.013            155
       -131.000          0.013            131
       -107.000          0.009            107
       -109.000          0.010            109
       -108.000          0.013            108
       -107.000          0.011            107
       -106.000          0.013            106
       -106.000          0.014            106
       -111.000          0.013            111
       -113.000          0.012            113
       -116.000          0.012            116
       -115.000          0.013            115
       -126.000          0.012            126
       -112.000          0.015            112
       -107.000          0.012            107
       -109.000          0.014            109
       -146.000          0.017            146
       -114.000          0.013            114
       -105.000          0.012            105
       -118.000          0.012            118
       -124.000          0.013            124
       -110.000          0.014            110
       -137.000          0.012            137
       -185.000          0.012            185
       -145.000          0.013            145
       -149.000          0.013            149
       -160.000          0.011            160
       -107.000          0.013            107
       -144.000          0.011            144
       -165.000          0.012            165
       -138.000          0.011            138
       -155.000          0.013            155
       -108.000          0.012            108
       -173.000          0.011            173
       -146.000          0.012            146
       -200.000          0.012            200
       -105.000          0.012            105
       -106.000          0.012            106
       -140.000          0.011            140
       -171.000          0.014            171
       -135.000          0.015            135
        -96.000          0.013             96
       -140.000          0.014            140
       -118.000          0.011            118
       -109.000          0.014            109
       -156.000          0.013            156
       -130.000          0.014            130
       -122.000          0.011            122
       -128.000          0.012            128
       -130.000          0.013            130
       -114.000          0.013            114
       -157.000          0.015            157
       -107.000          0.013            107
        -99.000          0.012             99
       -118.000          0.015            118
       -135.000          0.016            135
       -109.000          0.017            109
       -149.000          0.015            149
       -104.000          0.017            104
       -152.000          0.016            152
        -85.000          0.017             85
        -90.000          0.013             90
       -157.000          0.015            157
       -134.000          0.017            134
       -138.000          0.015            138
       -151.000          0.016            151
       -200.000          0.016            200
       -154.000          0.016            154
       -108.000          0.016            108
       -122.000          0.015            122
       -138.000          0.017            138
       -179.000          0.017            179
       -172.000          0.015            172
       -152.000          0.016            152
       -163.000          0.017            163
       -138.000          0.014            138
       -144.000          0.013            144
        -98.000          0.014             98
       -189.000          0.015            189
       -140.000          0.019            140
       -138.000          0.015            138
       -137.000          0.017            137
       -155.000          0.014            155
       -138.000          0.013            138
       -144.000          0.013            144
       -140.000          0.013            140
       -142.000          0.013            142
        -99.000          0.015             99
       -148.000          0.014            148
       -140.000          0.012            140
       -141.000          0.013            141
       -152.000          0.013            152
       -152.000          0.013            152
       -154.000          0.011            154
       -140.000          0.011            140
       -153.000          0.012            153
       -165.000          0.012            165
       -146.000          0.012            146
       -154.000          0.010            154
       -167.000          0.011            167
       -187.000          0.009            187
       -148.000          0.011            148
       -143.000          0.011            143
       -144.000          0.013            144
       -144.000          0.012            144
       -148.000          0.012            148
       -147.000          0.012            147
       -153.000          0.011            153
       -150.000          0.009            150
       -146.000          0.011            146
       -153.000          0.008            153
       -142.000          0.010            142
       -159.000          0.009            159
       -144.000          0.007            144
       -142.000          0.010            142
       -157.000          0.008            157
       -154.000          0.011            154
       -142.000          0.007            142
       -152.000          0.008            152
       -150.000          0.008            150
       -145.000          0.007            145
       -149.000          0.006            149
       -146.000          0.007            146
       -200.000          0.006            200
        -87.000          0.006             87
       -157.000          0.008            157
       -145.000          0.007            145
       -153.000          0.009            153
       -200.000          0.009            200
       -149.000          0.008            149
       -148.000          0.006            148
       -158.000          0.009            158
        -89.000          0.004             89
       -152.000          0.010            152
       -144.000          0.007            144
       -166.000          0.005            166
        -92.000          0.010             92
       -100.000          0.007            100
        -89.000          0.009             89
       -155.000          0.007            155
        -94.000          0.007             94
       -200.000          0.011            200
       -151.000          0.010            151
       -186.000          0.008            186
       -153.000          0.014            153
        -99.000          0.007             99
        -89.000          0.009             89
        -85.000          0.010             85
       -200.000          0.009            200
        -92.000          0.018             92
        -93.000          0.021             93
       -200.000          0.016            200
       -200.000          0.015            200
       -200.000          0.019            200
       -151.000          0.021            151
       -200.000          0.015            200
        -83.000          0.027             83
       -200.000          0.025            200
        -89.000          0.020             89
       -200.000          0.022            200
       -135.000          0.023            135
       -200.000          0.028            200
       -158.000          0.028            158
        -92.000          0.037             92
        -85.000          0.021             85
        -97.000          0.019             97
       -200.000          0.026            200
       -200.000          0.028            200
       -200.000          0.031            200
       -200.000          0.039            200
       -158.000          0.035            158
        -93.000          0.028             93
       -105.000          0.032            105
        -90.000          0.035             90
       -155.000          0.038            155
       -109.000          0.042            109
       -200.000          0.043            200
       -200.000          0.030            200
       -111.000          0.033            111
       -112.000          0.041            112
       -200.000          0.039            200
       -200.000          0.038            200
       -200.000          0.038            200
       -200.000          0.048            200
       -200.000          0.046            200
        -99.000          0.045             99
       -200.000          0.041            200
       -145.000          0.053            145
        -91.000          0.047             91
       -200.000          0.055            200
        -91.000          0.055             91
       -200.000          0.047            200
       -200.000          0.052            200
       -200.000          0.053            200
       -175.000          0.058            175
       -100.000          0.050            100
       -200.000          0.063            200
       -200.000          0.055            200
       -200.000          0.053            200
       -200.000          0.057            200
        -93.000          0.072             93
       -144.000          0.070            144
       -200.000          0.056            200
       -181.000          0.055            181
       -145.000          0.058            145
       -189.000          0.049            189
        -83.000          0.067             83
       -200.000          0.060            200
       -149.000          0.055            149
       -153.000          0.058            153
        -86.000          0.061             86
       -159.000          0.063            159
       -200.000          0.074            200
       -153.000          0.059            153
       -200.000          0.058            200
       -200.000          0.055            200
       -191.000          0.069            191
       -175.000          0.045            175
       -149.000          0.054            149
       -200.000          0.052            200
       -200.000          0.068            200
        -86.000          0.051             86
        -94.000          0.067             94
       -156.000          0.045            156
       -200.000          0.053            200
       -144.000          0.066            144
       -146.000          0.051            146
       -153.000          0.055            153
        -85.000          0.063             85
       -157.000          0.050            157
       -151.000          0.053            151
       -200.000          0.042            200
       -159.000          0.050            159
       -143.000          0.047            143
       -166.000          0.042            166
       -200.000          0.059            200
       -176.000          0.042            176
        -87.000          0.050             87
       -200.000          0.044            200
       -200.000          0.036            200
       -145.000          0.045            145
       -144.000          0.055            144
       -160.000          0.041            160
       -149.000          0.046            149
       -175.000          0.038            175
       -153.000          0.047            153
       -143.000          0.041            143
        -85.000          0.044             85
       -142.000          0.037            142
       -200.000          0.039            200
       -200.000          0.043            200
       -144.000          0.042            144
       -179.000          0.044            179
        -85.000          0.034             85
       -200.000          0.033            200
       -148.000          0.032            148
       -200.000          0.036            200
        -84.000          0.036             84
       -200.000          0.027            200
       -162.000          0.043            162
       -189.000          0.036            189
       -200.000          0.025            200
       -140.000          0.037            140
       -140.000          0.031            140
