 Episode    Step   Epsilon     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
      10    5000     0.703       -499.900        500.000          0.005        -10.671         13.501 2025-12-01T17:36:04
      20    8767     0.584       -437.950        438.350          0.017        -19.016         10.360 2025-12-01T17:36:14
      30   11137     0.520       -370.633        371.233          0.031        -24.989          6.594 2025-12-01T17:36:21
      40   12946     0.476       -322.950        323.650          0.053        -29.259          5.004 2025-12-01T17:36:26
      50   14441     0.442       -288.060        288.820          0.073        -32.551          4.131 2025-12-01T17:36:30
      60   15770     0.414       -262.033        262.833          0.095        -35.213          3.685 2025-12-01T17:36:34
      70   17113     0.388       -243.643        244.471          0.119        -37.491          3.725 2025-12-01T17:36:37
      80   18507     0.363       -230.488        231.338          0.143        -39.500          3.864 2025-12-01T17:36:41
      90   20016     0.337       -221.533        222.400          0.165        -41.315          4.167 2025-12-01T17:36:46
     100   21096     0.320       -210.080        210.960          0.187        -42.951          2.992 2025-12-01T17:36:49
     110   22325     0.301       -172.280        173.250          0.227        -47.805          3.372 2025-12-01T17:36:52
     120   23532     0.284       -146.650        147.650          0.266        -51.127          3.335 2025-12-01T17:36:55
     130   24751     0.268       -135.140        136.140          0.305        -53.614          3.339 2025-12-01T17:36:59
     140   25869     0.254       -128.230        129.230          0.340        -55.679          3.095 2025-12-01T17:37:02
     150   27199     0.238       -126.580        127.580          0.373        -57.447          3.689 2025-12-01T17:37:05
     160   28294     0.226       -124.240        125.240          0.401        -59.004          3.041 2025-12-01T17:37:08
     170   29404     0.214       -121.910        122.910          0.425        -60.354          3.047 2025-12-01T17:37:11
     180   30526     0.203       -119.190        120.190          0.444        -61.505          3.113 2025-12-01T17:37:15
     190   31713     0.192       -115.970        116.970          0.463        -62.422          3.268 2025-12-01T17:37:18
     200   32701     0.183       -115.050        116.050          0.477        -63.167          2.732 2025-12-01T17:37:21
     210   33608     0.176       -111.830        112.830          0.491        -63.767          2.505 2025-12-01T17:37:23
     220   34652     0.167       -110.200        111.200          0.504        -64.221          2.884 2025-12-01T17:37:26
     230   35621     0.160       -107.700        108.700          0.514        -64.542          2.681 2025-12-01T17:37:29
     240   36563     0.153       -105.940        106.940          0.523        -64.760          2.593 2025-12-01T17:37:31
     250   37887     0.144       -105.880        106.880          0.530        -64.876          3.643 2025-12-01T17:37:35
     260   38835     0.138       -104.410        105.410          0.541        -64.831          2.633 2025-12-01T17:37:37
     270   39811     0.132       -103.070        104.070          0.547        -64.704          2.718 2025-12-01T17:37:40
     280   40769     0.126       -101.430        102.430          0.553        -64.492          2.646 2025-12-01T17:37:43
     290   41618     0.121        -98.050         99.050          0.556        -64.270          2.353 2025-12-01T17:37:45
     300   42613     0.116        -98.120         99.120          0.559        -64.006          2.754 2025-12-01T17:37:48
     310   43607     0.111        -98.990         99.990          0.561        -63.651          2.746 2025-12-01T17:37:51
     320   44473     0.106        -97.210         98.210          0.562        -63.264          2.388 2025-12-01T17:37:53
     330   45596     0.101        -98.750         99.750          0.560        -62.811          3.075 2025-12-01T17:37:56
     340   46555     0.097        -98.920         99.920          0.561        -62.235          2.620 2025-12-01T17:37:59
     350   47466     0.093        -94.790         95.790          0.559        -61.630          2.481 2025-12-01T17:38:01
     360   48492     0.089        -95.570         96.570          0.553        -61.047          2.800 2025-12-01T17:38:04
     370   49414     0.085        -95.030         96.030          0.551        -60.410          2.580 2025-12-01T17:38:07
     380   50287     0.082        -94.180         95.180          0.545        -59.729          2.413 2025-12-01T17:38:09
     390   51168     0.079        -94.500         95.500          0.539        -59.005          2.400 2025-12-01T17:38:11
     400   52078     0.076        -93.650         94.650          0.532        -58.205          2.513 2025-12-01T17:38:14
     410   53039     0.073        -93.320         94.320          0.526        -57.365          2.676 2025-12-01T17:38:17
     420   54058     0.070        -94.850         95.850          0.521        -56.412          2.816 2025-12-01T17:38:19
     430   54933     0.067        -92.370         93.370          0.516        -55.402          2.433 2025-12-01T17:38:22
