 Episode    Step   Epsilon     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
      10    4776     0.711       -477.300        477.600          0.192        -38.568         13.144 2025-12-02T15:14:10
      20    7625     0.618       -380.650        381.250          0.359        -55.953          8.156 2025-12-02T15:14:18
      30    9632     0.560       -320.333        321.067          0.514        -64.617          5.761 2025-12-02T15:14:24
      40   11407     0.513       -284.375        285.175          0.678        -69.883          5.060 2025-12-02T15:14:29
      50   13158     0.471       -262.320        263.160          0.864        -73.349          5.020 2025-12-02T15:14:34
      60   14492     0.441       -240.667        241.533          1.057        -75.752          3.719 2025-12-02T15:14:38
      70   15872     0.412       -225.857        226.743          1.228        -77.410          3.900 2025-12-02T15:14:42
      80   17242     0.386       -214.625        215.525          1.375        -78.477          3.901 2025-12-02T15:14:46
      90   18540     0.362       -205.089        206.000          1.498        -78.965          3.653 2025-12-02T15:14:50
     100   19730     0.342       -196.380        197.300          1.586        -78.902          3.356 2025-12-02T15:14:53
     110   21004     0.321       -161.290        162.280          1.791        -82.279          3.606 2025-12-02T15:14:56
     120   22082     0.305       -143.570        144.570          1.938        -81.363          3.053 2025-12-02T15:15:00
     130   23283     0.288       -135.510        136.510          2.037        -78.779          3.371 2025-12-02T15:15:03
     140   24873     0.267       -133.670        134.660          2.076        -74.959          4.505 2025-12-02T15:15:07
     150   26033     0.252       -127.760        128.750          2.050        -70.565          3.259 2025-12-02T15:15:11
     160   27109     0.239       -125.180        126.170          1.984        -66.123          3.034 2025-12-02T15:15:14
     170   28113     0.228       -121.420        122.410          1.898        -61.837          2.870 2025-12-02T15:15:17
     180   29090     0.218       -117.490        118.480          1.807        -57.806          2.743 2025-12-02T15:15:19
     190   30394     0.205       -117.550        118.540          1.712        -54.107          3.705 2025-12-02T15:15:23
     200   31439     0.195       -116.100        117.090          1.633        -50.782          2.946 2025-12-02T15:15:26
     210   32426     0.186       -113.230        114.220          1.578        -48.071          2.768 2025-12-02T15:15:29
     220   33353     0.178       -111.720        112.710          1.553        -46.238          2.638 2025-12-02T15:15:31
     230   34400     0.169       -110.180        111.170          1.546        -45.243          2.954 2025-12-02T15:15:34
     240   35481     0.161       -105.080        106.080          1.565        -45.019          3.021 2025-12-02T15:15:37
     250   36462     0.154       -103.290        104.290          1.604        -45.081          2.729 2025-12-02T15:15:40
     260   37368     0.147       -101.590        102.590          1.642        -45.083          2.577 2025-12-02T15:15:43
     270   38278     0.141       -100.650        101.650          1.681        -44.911          2.592 2025-12-02T15:15:45
     280   39201     0.135       -100.110        101.110          1.708        -44.564          2.560 2025-12-02T15:15:48
     290   40072     0.130        -95.780         96.780          1.728        -44.153          2.423 2025-12-02T15:15:50
     300   41043     0.124        -95.040         96.040          1.735        -43.702          2.688 2025-12-02T15:15:53
     310   42001     0.119        -94.750         95.750          1.718        -43.099          2.699 2025-12-02T15:15:56
     320   42891     0.114        -94.380         95.380          1.682        -42.308          2.527 2025-12-02T15:15:58
     330   43891     0.109        -93.910         94.910          1.646        -41.348          2.814 2025-12-02T15:16:01
     340   44816     0.105        -92.350         93.350          1.602        -40.435          2.602 2025-12-02T15:16:04
     350   45684     0.101        -91.220         92.220          1.555        -39.631          2.441 2025-12-02T15:16:06
     360   46611     0.097        -91.430         92.430          1.499        -38.844          2.581 2025-12-02T15:16:09
     370   47573     0.092        -91.950         92.950          1.431        -38.063          2.783 2025-12-02T15:16:11
     380   48539     0.089        -92.380         93.380          1.363        -37.285          2.781 2025-12-02T15:16:14
     390   49427     0.085        -92.550         93.550          1.294        -36.544          2.492 2025-12-02T15:16:17
     400   50337     0.082        -91.940         92.940          1.233        -35.937          2.592 2025-12-02T15:16:19
     410   51192     0.079        -90.910         91.910          1.184        -35.487          2.402 2025-12-02T15:16:22
     420   52107     0.076        -91.160         92.160          1.148        -35.191          2.597 2025-12-02T15:16:24
     430   53022     0.073        -90.310         91.310          1.114        -35.034          2.563 2025-12-02T15:16:27
