         Reward           Loss         Length
         16.000          0.000             16
         31.000          0.000             31
         10.000          0.000             10
         45.000          0.000             45
         12.000          0.000             12
         16.000          3.982             16
         19.000          3.861             19
         18.000          3.573             18
         13.000          3.297             13
         52.000          2.473             52
         32.000          1.254             32
         42.000          0.624             42
         12.000          0.490             12
         42.000          0.491             42
         62.000          0.443             62
         18.000          0.515             18
         24.000          0.523             24
         13.000          0.548             13
         16.000          0.597             16
         49.000          0.596             49
         32.000          0.657             32
         21.000          0.674             21
         33.000          0.743             33
         45.000          0.796             45
         28.000          0.869             28
         77.000          1.058             77
         65.000          1.225             65
         54.000          1.325             54
         54.000          1.464             54
         21.000          1.557             21
         61.000          1.660             61
         63.000          1.787             63
         10.000          1.804             10
         79.000          1.949             79
         45.000          2.025             45
        134.000          2.138            134
        172.000          2.354            172
        218.000          2.548            218
        243.000          2.694            243
         91.000          2.842             91
        500.000          2.985            500
        500.000          3.078            500
        500.000          2.989            500
        500.000          2.939            500
        352.000          2.946            352
        500.000          2.841            500
        488.000          2.731            488
        359.000          2.722            359
        437.000          2.686            437
        407.000          2.655            407
        490.000          2.607            490
        479.000          2.544            479
        459.000          2.493            459
        494.000          2.450            494
        476.000          2.386            476
        500.000          2.357            500
        500.000          2.284            500
        500.000          1.765            500
        500.000          1.132            500
        500.000          0.685            500
        500.000          0.484            500
        500.000          0.415            500
        500.000          0.384            500
        500.000          0.334            500
        500.000          0.333            500
        500.000          0.313            500
        500.000          0.287            500
        500.000          0.251            500
        500.000          0.227            500
        500.000          0.207            500
        500.000          0.183            500
        500.000          0.167            500
        500.000          0.163            500
        500.000          0.159            500
        500.000          0.132            500
        500.000          0.117            500
        500.000          0.100            500
        500.000          0.064            500
        500.000          0.020            500
        500.000          0.014            500
        500.000          0.011            500
        500.000          0.008            500
        500.000          0.006            500
        500.000          0.005            500
        500.000          0.004            500
        500.000          0.004            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.001            500
        190.000          0.001            190
        500.000          0.074            500
        500.000          0.052            500
        500.000          0.050            500
        125.000          0.062            125
        104.000          0.053            104
        500.000          0.144            500
        500.000          0.145            500
        500.000          0.189            500
        500.000          0.149            500
        446.000          0.132            446
        115.000          0.159            115
        345.000          0.235            345
        129.000          0.317            129
        112.000          0.392            112
        118.000          0.283            118
        493.000          0.462            493
        500.000          0.508            500
        500.000          0.511            500
        500.000          0.456            500
        500.000          0.488            500
        121.000          0.449            121
        500.000          0.535            500
        500.000          0.579            500
        399.000          0.565            399
        111.000          0.579            111
        127.000          0.661            127
        500.000          0.638            500
        500.000          0.678            500
        500.000          0.633            500
        500.000          0.644            500
        500.000          0.621            500
        500.000          0.469            500
        500.000          0.493            500
        500.000          0.565            500
        500.000          0.553            500
        500.000          0.547            500
        500.000          0.442            500
        500.000          0.300            500
        500.000          0.256            500
        500.000          0.176            500
        500.000          0.178            500
        500.000          0.201            500
        500.000          0.184            500
        500.000          0.128            500
        500.000          0.111            500
        500.000          0.086            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        418.000          0.000            418
        500.000          0.053            500
        294.000          0.057            294
        500.000          0.102            500
        441.000          0.084            441
        500.000          0.146            500
        214.000          0.135            214
        500.000          0.216            500
        500.000          0.165            500
        500.000          0.188            500
        500.000          0.173            500
        500.000          0.207            500
        500.000          0.186            500
        500.000          0.181            500
        500.000          0.206            500
        500.000          0.190            500
        500.000          0.189            500
        500.000          0.181            500
        500.000          0.205            500
        500.000          0.204            500
        500.000          0.202            500
        500.000          0.192            500
        500.000          0.139            500
        500.000          0.112            500
        500.000          0.116            500
        500.000          0.070            500
        500.000          0.060            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        443.000          0.000            443
        203.000          0.060            203
        500.000          0.099            500
        334.000          0.084            334
        500.000          0.095            500
        500.000          0.114            500
        500.000          0.157            500
        500.000          0.165            500
        500.000          0.164            500
        500.000          0.132            500
        500.000          0.144            500
        500.000          0.146            500
        500.000          0.155            500
        500.000          0.162            500
        500.000          0.156            500
        500.000          0.116            500
        500.000          0.126            500
        500.000          0.147            500
        500.000          0.144            500
        500.000          0.154            500
        500.000          0.136            500
        500.000          0.191            500
        500.000          0.068            500
        500.000          0.060            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
