         Reward           Loss         Length
         24.000          0.000             24
         32.000          0.000             32
         14.000          0.000             14
         35.000          0.000             35
         19.000          0.000             19
         20.000          3.974             20
         46.000          3.529             46
         37.000          2.558             37
         44.000          1.310             44
         14.000          0.728             14
         39.000          0.581             39
         10.000          0.589             10
         17.000          0.595             17
         16.000          0.609             16
         11.000          0.624             11
         12.000          0.640             12
         18.000          0.719             18
         21.000          0.706             21
         10.000          0.772             10
         17.000          0.712             17
         13.000          0.758             13
          9.000          0.746              9
         27.000          0.764             27
         15.000          0.780             15
         18.000          0.841             18
         16.000          0.873             16
         12.000          0.905             12
          9.000          0.921              9
         40.000          0.913             40
        206.000          1.065            206
        102.000          1.315            102
         50.000          1.436             50
         44.000          1.572             44
         62.000          1.749             62
         39.000          1.862             39
        125.000          1.933            125
         99.000          2.117             99
        112.000          2.328            112
         47.000          2.428             47
         79.000          2.467             79
         63.000          2.597             63
         97.000          2.656             97
         42.000          2.806             42
        126.000          2.848            126
        117.000          3.020            117
        137.000          3.056            137
        104.000          3.112            104
        103.000          3.180            103
        113.000          3.272            113
        128.000          3.439            128
        150.000          3.358            150
        215.000          3.390            215
        113.000          3.325            113
        108.000          3.352            108
        124.000          3.450            124
        129.000          3.427            129
        141.000          3.546            141
        141.000          3.409            141
        144.000          3.395            144
        137.000          3.270            137
        157.000          3.277            157
        138.000          3.052            138
        138.000          3.084            138
        142.000          2.953            142
        156.000          2.970            156
        149.000          2.807            149
        153.000          2.816            153
        134.000          2.841            134
        144.000          2.752            144
        155.000          2.725            155
        149.000          2.717            149
        168.000          2.679            168
        160.000          2.605            160
        173.000          2.587            173
        155.000          2.450            155
        168.000          2.459            168
        160.000          2.425            160
        167.000          2.376            167
        156.000          2.321            156
        177.000          2.258            177
        159.000          2.352            159
        187.000          2.200            187
        174.000          2.210            174
        171.000          2.083            171
        183.000          2.037            183
        159.000          2.035            159
        190.000          2.021            190
        175.000          2.056            175
        180.000          1.904            180
        205.000          1.857            205
        181.000          1.902            181
        196.000          1.855            196
        225.000          1.837            225
        206.000          1.727            206
        195.000          1.783            195
        167.000          1.713            167
        185.000          1.517            185
        222.000          1.255            222
        418.000          0.882            418
        432.000          0.739            432
        241.000          0.684            241
        177.000          0.586            177
        276.000          0.515            276
        220.000          0.698            220
        247.000          0.723            247
        188.000          0.851            188
        235.000          1.036            235
        176.000          0.824            176
        239.000          1.108            239
        198.000          1.302            198
        188.000          1.460            188
        182.000          1.443            182
        166.000          1.577            166
        161.000          1.722            161
        161.000          1.850            161
        153.000          2.035            153
        147.000          2.124            147
        159.000          2.210            159
        158.000          2.303            158
        163.000          2.513            163
        152.000          2.735            152
        162.000          2.719            162
        159.000          3.067            159
        161.000          2.994            161
        137.000          3.288            137
        164.000          3.299            164
        148.000          3.830            148
        146.000          3.416            146
        129.000          3.659            129
        149.000          3.990            149
        169.000          3.860            169
        134.000          4.051            134
        137.000          3.906            137
        147.000          4.354            147
        137.000          4.210            137
        142.000          4.188            142
        134.000          4.244            134
        145.000          4.437            145
        133.000          4.539            133
        131.000          4.781            131
        135.000          4.699            135
        128.000          5.087            128
        140.000          4.960            140
        133.000          4.597            133
        143.000          4.773            143
        140.000          4.403            140
        146.000          4.886            146
        148.000          4.907            148
        139.000          4.743            139
        133.000          4.637            133
        133.000          4.676            133
        137.000          4.654            137
        138.000          4.929            138
        137.000          4.642            137
        151.000          4.637            151
        149.000          4.687            149
        133.000          4.689            133
        141.000          4.429            141
        144.000          4.512            144
        159.000          4.649            159
        146.000          4.272            146
        165.000          4.386            165
        140.000          4.380            140
        159.000          4.250            159
        143.000          4.356            143
        159.000          3.879            159
        146.000          3.992            146
        157.000          3.792            157
        159.000          3.715            159
        155.000          3.783            155
        149.000          3.281            149
        165.000          3.848            165
        178.000          3.230            178
        159.000          3.369            159
        166.000          3.274            166
        169.000          3.088            169
        177.000          3.126            177
        172.000          2.810            172
        145.000          2.714            145
        157.000          2.652            157
        161.000          2.508            161
        174.000          2.319            174
        148.000          2.092            148
        157.000          2.047            157
        156.000          1.806            156
        154.000          1.718            154
        155.000          1.625            155
        164.000          1.497            164
        172.000          1.274            172
        152.000          1.144            152
        152.000          0.971            152
        165.000          0.816            165
        151.000          0.673            151
        169.000          0.520            169
        175.000          0.327            175
        188.000          0.186            188
        183.000          0.151            183
        166.000          0.180            166
        187.000          0.226            187
        188.000          0.252            188
        206.000          0.294            206
        220.000          0.296            220
        259.000          0.334            259
        272.000          0.352            272
        303.000          0.374            303
        500.000          0.379            500
        292.000          0.446            292
        244.000          0.485            244
        235.000          0.503            235
        198.000          0.535            198
        276.000          0.553            276
        265.000          0.569            265
        328.000          0.615            328
        500.000          0.673            500
        500.000          0.688            500
        500.000          0.683            500
        500.000          0.679            500
        500.000          0.647            500
        500.000          0.628            500
        500.000          0.584            500
        500.000          0.543            500
        500.000          0.480            500
        500.000          0.422            500
        500.000          0.347            500
        500.000          0.252            500
        500.000          0.187            500
        500.000          0.160            500
        500.000          0.132            500
        500.000          0.114            500
        500.000          0.095            500
        500.000          0.062            500
        500.000          0.048            500
        500.000          0.040            500
        500.000          0.032            500
        500.000          0.029            500
        500.000          0.031            500
        500.000          0.032            500
        500.000          0.032            500
        500.000          0.029            500
        500.000          0.030            500
        500.000          0.040            500
        500.000          0.036            500
        500.000          0.034            500
        500.000          0.029            500
        500.000          0.027            500
        500.000          0.025            500
        500.000          0.022            500
        500.000          0.020            500
        500.000          0.018            500
        500.000          0.015            500
        500.000          0.014            500
        500.000          0.013            500
        500.000          0.013            500
        500.000          0.011            500
        500.000          0.010            500
        500.000          0.009            500
        500.000          0.008            500
        500.000          0.007            500
        500.000          0.007            500
        500.000          0.006            500
        500.000          0.004            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
